,File,N,D,N_min,N_maj,IR,Z,CL_min,CL_maj,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
24,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_8-CL_3_1-R_0_extra_info.dat.json,600,4,60,540,9.0,8,3,1,0.455,0.5055555556,0.449382716,0.1564159963,0.4748147142,1.0,0.4774691358
25,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_8-CL_3_2-R_0_extra_info.dat.json,600,4,60,540,9.0,8,3,2,0.7238888889,0.5611111111,0.7419753086,0.2890706944,0.6450605083000001,0.6666666667000001,0.6515432099
26,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_8-CL_3_3-R_0_extra_info.dat.json,600,4,60,540,9.0,8,3,3,0.6566666667000001,0.5055555556,0.6734567901,0.2275792919,0.5834959864,0.8333333333,0.5895061728000001
27,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_1_1-R_0_extra_info.dat.json,600,4,60,540,9.0,16,1,1,0.9622222222,0.6888888889,0.9925925926,0.7841915582000001,0.8265701067000001,0.5,0.8407407407
28,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_1_2-R_0_extra_info.dat.json,600,4,60,540,9.0,16,1,2,0.6938888889,0.1555555556,0.7537037037000001,0.0922218177,0.3422845733,0.0,0.4546296296
29,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_1_3-R_0_extra_info.dat.json,600,4,60,540,9.0,16,1,3,0.7588888889000001,0.1777777778,0.8234567901000001,0.1266815587,0.3702234276,0.3333333333,0.500617284
30,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_2_1-R_0_extra_info.dat.json,600,4,60,540,9.0,16,2,1,0.4366666667,0.4888888889,0.4308641975,0.1477029915,0.4582683787,0.6666666667000001,0.4598765432
31,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_2_2-R_0_extra_info.dat.json,600,4,60,540,9.0,16,2,2,0.77,0.1055555556,0.8438271605000001,0.0840323767,0.2975787689,0.3333333333,0.474691358
32,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_2_3-R_0_extra_info.dat.json,600,4,60,540,9.0,16,2,3,0.5061111111000001,0.0722222222,0.5543209877,0.028483323,0.1998983146,0.0,0.3132716049
33,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_3_1-R_0_extra_info.dat.json,600,4,60,540,9.0,16,3,1,0.4122222222,0.5944444444,0.3919753086,0.1680126683,0.481562543,1.0,0.4932098765
34,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_3_2-R_0_extra_info.dat.json,600,4,60,540,9.0,16,3,2,0.725,0.5333333333,0.7462962963,0.2795182545,0.6308880864,0.6666666667000001,0.6398148148
35,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_3_3-R_0_extra_info.dat.json,600,4,60,540,9.0,16,3,3,0.6494444444,0.4666666667,0.6697530864,0.210130719,0.5587285883,0.5,0.5682098765
36,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_1_1-R_0_extra_info.dat.json,600,4,60,540,9.0,32,1,1,0.9661111111,0.7388888889,0.9913580247,0.8109107721000001,0.8543743621000001,0.5,0.8651234568
37,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_1_2-R_0_extra_info.dat.json,600,4,60,540,9.0,32,1,2,0.7488888889,0.1555555556,0.8148148148000001,0.1101804562,0.3558417628,0.0,0.4851851852
38,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_1_3-R_0_extra_info.dat.json,600,4,60,540,9.0,32,1,3,0.7411111111,0.1055555556,0.8117283951,0.0751570284,0.2917659353,0.0,0.4586419753
39,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_2_1-R_0_extra_info.dat.json,600,4,60,540,9.0,32,2,1,0.3927777778,0.35,0.3975308642,0.103963758,0.372862488,0.5,0.3737654321
40,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_2_2-R_0_extra_info.dat.json,600,4,60,540,9.0,32,2,2,0.63,0.1166666667,0.6870370370000001,0.0594729345,0.2817006914,0.0,0.4018518519
41,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_2_3-R_0_extra_info.dat.json,600,4,60,540,9.0,32,2,3,0.55,0.1888888889,0.5901234568,0.0776051475,0.3329761197,0.1666666667,0.3895061728
42,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_3_1-R_0_extra_info.dat.json,600,4,60,540,9.0,32,3,1,0.3372222222,0.7000000000000001,0.2969135802,0.1743127148,0.4554559899,1.0,0.4984567901
43,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_3_2-R_0_extra_info.dat.json,600,4,60,540,9.0,32,3,2,0.75,0.5444444444000001,0.7728395062000001,0.303030303,0.6480503728,0.6666666667000001,0.6586419753
44,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_3_3-R_0_extra_info.dat.json,600,4,60,540,9.0,32,3,3,0.6038888889,0.3555555556,0.6314814815,0.1521303975,0.4735905969,0.6666666667000001,0.4935185185
45,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,0,1,1,0.9766666667,0.8766666667,0.9966666667,0.9257632907,0.9345914652,0.1666666667,0.9366666667
46,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,0,1,2,0.545,0.4266666667,0.5686666667,0.2378030742,0.4917240457,0.8333333333,0.4976666667
47,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,0,1,3,0.72,0.2366666667,0.8166666667,0.2190109456,0.4382015298,0.3333333333,0.5266666667000001
48,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,0,2,1,0.3605555556,0.1166666667,0.4093333333,0.0573068238,0.2183857692,0.3333333333,0.263
49,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,0,2,2,0.7238888889,0.01,0.8666666667,0.0119396051,0.0930932601,0.0,0.4383333333
50,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,0,2,3,0.6916666667,0.1933333333,0.7913333333,0.172005772,0.3883886075,0.1666666667,0.4923333333
51,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,0,3,1,0.8461111111,0.51,0.9133333333,0.5244602892,0.6821759106,0.5,0.7116666667
52,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,0,3,2,0.4266666667,0.2,0.472,0.1042615151,0.3071644509,0.8333333333,0.336
53,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,0,3,3,0.6000000000000001,0.1666666667,0.6866666667,0.1231648164,0.3379372943,0.6666666667000001,0.4266666667
