,File,N,D,N_min,N_maj,IR,Z,CL_min,CL_maj,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
24,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_8-CL_3_1-R_0_extra_info.dat.json,600,4,60,540,9.0,8,3,1,0.1327777778,0.6888888889,0.0709876543,0.1370460132,0.2205536013,0.6666666667000001,0.3799382716
25,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_8-CL_3_2-R_0_extra_info.dat.json,600,4,60,540,9.0,8,3,2,0.3633333333,0.9722222222,0.2956790123,0.2339962643,0.5361189445,1.0,0.6339506173
26,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_8-CL_3_3-R_0_extra_info.dat.json,600,4,60,540,9.0,8,3,3,0.23,0.8944444444,0.1561728395,0.1885302007,0.3737460125,0.8333333333,0.525308642
27,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_1_1-R_0_extra_info.dat.json,600,4,60,540,9.0,16,1,1,0.3533333333,1.0,0.2814814815,0.2362204724,0.5305482838,0.8333333333,0.6407407407
28,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_1_2-R_0_extra_info.dat.json,600,4,60,540,9.0,16,1,2,0.1505555556,0.9055555556,0.0666666667,0.1757355372,0.2438490091,1.0,0.4861111111
29,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_1_3-R_0_extra_info.dat.json,600,4,60,540,9.0,16,1,3,0.3011111111,0.8388888889,0.2413580247,0.1934023931,0.4492645511,0.8333333333,0.5401234568000001
30,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_2_1-R_0_extra_info.dat.json,600,4,60,540,9.0,16,2,1,0.0938888889,0.7388888889,0.0222222222,0.1402353414,0.1264074008,0.6666666667000001,0.3805555556
31,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_2_2-R_0_extra_info.dat.json,600,4,60,540,9.0,16,2,2,0.2533333333,0.75,0.1981481481,0.1672491819,0.3852582581,0.1666666667,0.4740740741
32,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_2_3-R_0_extra_info.dat.json,600,4,60,540,9.0,16,2,3,0.1922222222,0.6888888889,0.137037037,0.1457223909,0.3072491426,0.5,0.412962963
33,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_3_1-R_0_extra_info.dat.json,600,4,60,540,9.0,16,3,1,0.0777777778,0.7222222222,0.0061728395,0.1354043263,0.0666937116,0.6666666667000001,0.3641975309
34,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_3_2-R_0_extra_info.dat.json,600,4,60,540,9.0,16,3,2,0.4016666667,0.9833333333,0.337037037,0.2473881898,0.5756733885,1.0,0.6601851852
35,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_16-CL_3_3-R_0_extra_info.dat.json,600,4,60,540,9.0,16,3,3,0.1372222222,0.9111111111,0.0512345679,0.1743728238,0.2160076173,0.8333333333,0.4811728395
36,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_1_1-R_0_extra_info.dat.json,600,4,60,540,9.0,32,1,1,0.3005555556,1.0,0.2228395062,0.2223596509,0.4720578909,0.8333333333,0.6114197531000001
37,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_1_2-R_0_extra_info.dat.json,600,4,60,540,9.0,32,1,2,0.1461111111,0.9277777778,0.0592592593,0.1784716828,0.2336885495,1.0,0.4935185185
38,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_1_3-R_0_extra_info.dat.json,600,4,60,540,9.0,32,1,3,0.3038888889,0.8166666667,0.2469135802,0.1898138627,0.4481983283,0.6666666667000001,0.5317901235
39,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_2_1-R_0_extra_info.dat.json,600,4,60,540,9.0,32,2,1,0.0972222222,0.7388888889,0.0259259259,0.1406738942,0.1378092595,0.6666666667000001,0.3824074074
40,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_2_2-R_0_extra_info.dat.json,600,4,60,540,9.0,32,2,2,0.1911111111,0.8444444444,0.1185185185,0.1727238841,0.3163190523,0.8333333333,0.4814814815
41,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_2_3-R_0_extra_info.dat.json,600,4,60,540,9.0,32,2,3,0.18,0.65,0.1277777778,0.1368429491,0.2881785815,0.1666666667,0.3888888889
42,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_3_1-R_0_extra_info.dat.json,600,4,60,540,9.0,32,3,1,0.1227777778,0.6888888889,0.0598765432,0.1356961392,0.2024083771,0.6666666667000001,0.374382716
43,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_3_2-R_0_extra_info.dat.json,600,4,60,540,9.0,32,3,2,0.4066666667,0.9888888889,0.3419753086,0.2500260196,0.5815174546,1.0,0.6654320988
44,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_3_3-R_0_extra_info.dat.json,600,4,60,540,9.0,32,3,3,0.1961111111,0.8611111111,0.1222222222,0.1764025781,0.3243423384,0.8333333333,0.4916666667
45,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,0,1,1,0.6811111111,0.8466666667,0.648,0.4697034113,0.7406776562,0.5,0.7473333333000001
46,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,0,1,2,0.1794444444,0.7366666667,0.068,0.2303430654,0.2225996546,0.6666666667000001,0.4023333333
47,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,0,1,3,0.7816666667000001,0.6900000000000001,0.8,0.5125448029,0.7425382583,0.1666666667,0.745
48,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,0,2,1,0.315,0.7266666667,0.2326666667,0.2612615199,0.4107160647,1.0,0.4796666667
49,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,0,2,2,0.3322222222,0.58,0.2826666667,0.2245282463,0.4042629852,0.6666666667000001,0.4313333333
50,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,0,2,3,0.3155555556,0.8966666667000001,0.1993333333,0.3039464944,0.4227253558,1.0,0.548
51,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,0,3,1,0.4822222222,0.9533333333,0.388,0.3804603495,0.6080997042,0.6666666667000001,0.6706666667
52,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,0,3,2,0.2344444444,0.75,0.1313333333,0.2461856485,0.3138323077,0.6666666667000001,0.4406666667
53,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_0-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,0,3,3,0.1083333333,0.4233333333,0.0453333333,0.1366407838,0.138405537,1.0,0.2343333333
54,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,4,1,1,0.7027777778000001,0.8266666667,0.678,0.4814694109,0.7486516526,0.5,0.7523333333000001
55,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,4,1,2,0.1522222222,0.6233333333000001,0.058,0.1968676387,0.1893509959,0.5,0.3406666667
56,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,4,1,3,0.7833333333,0.71,0.798,0.5218550664,0.7520497956000001,0.1666666667,0.754
57,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,4,2,1,0.3438888889,0.67,0.2786666667,0.2537008264,0.4310120749,1.0,0.4743333333
58,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,4,2,2,0.4561111111,0.4833333333,0.4506666667,0.2285263987,0.4665509672,0.5,0.467
59,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,4,2,3,0.3016666667,0.8733333333000001,0.1873333333,0.2941903423,0.4039409691,0.8333333333,0.5303333333
60,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,4,3,1,0.4783333333,0.9333333333,0.3873333333,0.3738363986,0.6010590694,0.6666666667000001,0.6603333333
61,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,4,3,2,0.23,0.72,0.132,0.2375924315,0.3082759509,1.0,0.426
62,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,4,3,3,0.1055555556,0.43,0.0406666667,0.1381306865,0.1319756061,1.0,0.2353333333
63,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,8,1,1,0.7527777778,0.7966666667000001,0.744,0.5182143543000001,0.7698336642,0.5,0.7703333333
64,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,8,1,2,0.1672222222,0.58,0.0846666667,0.1884539432,0.2204306305,0.3333333333,0.3323333333
65,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,8,1,3,0.5966666667,0.8933333333000001,0.5373333333,0.424582588,0.6926250755000001,1.0,0.7153333333
66,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,8,2,1,0.3533333333,0.64,0.296,0.2479445072,0.4345693935,0.6666666667000001,0.468
67,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,8,2,2,0.4516666667,0.4466666667,0.4526666667,0.2136352979,0.4496546892,0.6666666667000001,0.4496666667
68,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,8,2,3,0.2838888889,0.8366666667,0.1733333333,0.2803306219,0.3799650292,0.6666666667000001,0.505
69,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,8,3,1,0.4905555556,0.9533333333,0.398,0.3842550109,0.6159247012,0.6666666667000001,0.6756666667
70,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,8,3,2,0.2583333333,0.75,0.16,0.2521249024,0.3464002938,0.6666666667000001,0.455
71,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,8,3,3,0.1116666667,0.4133333333,0.0513333333,0.1342800831,0.1455864084,1.0,0.2323333333
72,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,16,1,1,0.6866666667,0.8300000000000001,0.658,0.4691111181,0.7389698497,0.5,0.744
73,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,16,1,2,0.1427777778,0.78,0.0153333333,0.2327340432,0.1036526422,0.6666666667000001,0.3976666667
74,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,16,1,3,0.6133333333000001,0.9166666667,0.5526666667,0.4413505515,0.7116912968,1.0,0.7346666667
75,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,16,2,1,0.1288888889,0.43,0.0686666667,0.1412560852,0.170664825,1.0,0.2493333333
76,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,16,2,2,0.4761111111,0.4433333333,0.4826666667,0.2199429503,0.4624256978,0.3333333333,0.463
77,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,16,2,3,0.3161111111,0.87,0.2053333333,0.2977710544,0.4222234624,1.0,0.5376666667000001
78,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,16,3,1,0.465,0.9433333333,0.3693333333,0.3704192753,0.5900380980000001,0.6666666667000001,0.6563333333
79,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,16,3,2,0.2522222222,0.6233333333000001,0.178,0.2172684594,0.3322849633,1.0,0.4006666667
80,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,16,3,3,0.1333333333,0.42,0.076,0.1390321735,0.1785626166,1.0,0.248
81,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,32,1,1,0.7033333333,0.8166666667,0.6806666667,0.4788059163,0.7455423536,0.5,0.7486666667
82,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,32,1,2,0.1238888889,0.68,0.0126666667,0.2055432344,0.0918529195,0.5,0.3463333333
83,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,32,1,3,0.64,0.87,0.594,0.4460496437,0.7187504587,1.0,0.732
84,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,32,2,1,0.3855555556,0.87,0.2886666667,0.3204521134,0.5004550437,1.0,0.5793333333
