,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.9683333333,0.7000000000000001,0.9981481481000001,0.8146224146000001,0.8353987743,0.5,0.8490740741
1,0.7983333333,0.2388888889,0.8604938272,0.1915048076,0.45332547500000003,0.5,0.549691358
2,0.7272222222,0.0666666667,0.8006172840000001,0.0465569609,0.2267017732,0.0,0.43364197530000004
3,0.3855555556,0.5222222222,0.37037037040000004,0.1451919665,0.4394308632,0.6666666667000001,0.4462962963
4,0.7855555556,0.061111111100000004,0.8660493827,0.052572329200000004,0.21875416920000001,0.0,0.4635802469
5,0.5766666667,0.0833333333,0.6314814815,0.037937491000000004,0.2273897409,0.1666666667,0.3574074074
6,0.3783333333,0.6222222222,0.3512345679,0.1666261544,0.4666629698,1.0,0.48672839510000004
7,0.6872222222000001,0.5166666667,0.7061728395,0.2483534137,0.6039102653,1.0,0.6114197531000001
8,0.6977777778,0.4166666667,0.7290123457000001,0.2156510034,0.550155068,0.8333333333,0.5728395062
9,0.9705555556000001,0.7222222222,0.9981481481000001,0.8291009786,0.8482176865000001,0.5,0.8601851852
10,0.7972222222,0.2388888889,0.8592592593,0.19066961000000002,0.4530039776,0.5,0.5490740741
11,0.7505555556,0.1111111111,0.8216049383,0.0816037974,0.29868971440000003,0.33333333330000003,0.46635802470000004
12,0.375,0.5277777778,0.35802469140000004,0.1443294736,0.4340600028,0.6666666667000001,0.4429012346
13,0.7955555556,0.05,0.8783950617,0.0458685213,0.2014598381,0.0,0.46419753090000004
14,0.5766666667,0.12222222220000001,0.6271604938,0.0546180265,0.27675159790000003,0.1666666667,0.37469135800000003
15,0.3594444444,0.6666666667000001,0.32530864200000004,0.1718894473,0.4642555222,1.0,0.4959876543
16,0.6933333333,0.5166666667,0.7129629630000001,0.2519749835,0.6067746501,1.0,0.6148148148
17,0.7005555556,0.41111111110000004,0.7327160494,0.2150079697,0.5480704895,0.5,0.5719135802
18,0.9683333333,0.7000000000000001,0.9981481481000001,0.8146224146000001,0.8353987743,0.5,0.8490740741
19,0.7872222222,0.2111111111,0.8512345679000001,0.165870021,0.4238771542,0.0,0.5311728395
20,0.7277777778000001,0.1111111111,0.7962962963,0.0752507641,0.2940294613,0.33333333330000003,0.4537037037
21,0.3905555556,0.5166666667,0.3765432099,0.1448049149,0.4404258008,0.6666666667000001,0.44660493830000003
22,0.7794444444,0.061111111100000004,0.8592592593,0.0523336313,0.22858075730000002,0.0,0.4601851852
23,0.5472222222,0.09444444440000001,0.5975308642,0.0399315178,0.23662670560000001,0.1666666667,0.3459876543
24,0.3927777778,0.6611111111,0.362962963,0.1787279703,0.4893983491,1.0,0.512037037
25,0.6977777778,0.4333333333,0.7271604938,0.2228091413,0.5606250173,1.0,0.5802469136
26,0.6788888889,0.5444444444000001,0.6938271605,0.2532175032,0.614591819,0.8333333333,0.6191358025
27,0.9577777778000001,0.5777777778000001,1.0,0.7291280148,0.7582583009,0.33333333330000003,0.7888888889
28,0.7833333333,0.2555555556,0.8419753086,0.19083850930000001,0.4636488107,0.33333333330000003,0.5487654321000001
29,0.7388888889,0.09444444440000001,0.8104938272000001,0.0670970827,0.2720499057,0.0,0.45246913580000003
30,0.44944444440000003,0.55,0.4382716049,0.1665302497,0.4909638952,0.6666666667000001,0.4941358025
31,0.7805555556,0.0666666667,0.8598765432000001,0.057279890400000005,0.23942658190000002,0.0,0.4632716049
32,0.5561111111,0.0722222222,0.6098765432000001,0.0314834508,0.2095312594,0.0,0.3410493827
33,0.3533333333,0.7222222222,0.31234567900000004,0.1824277592,0.4744217054,1.0,0.5172839506
34,0.6933333333,0.5,0.7148148148,0.2459016393,0.5976967285,1.0,0.6074074074
35,0.7005555556,0.27222222220000003,0.7481481481000001,0.1537267789,0.4509657295,0.33333333330000003,0.5101851852
36,0.9655555556000001,0.6611111111,0.9993827160000001,0.7929548057,0.8126111286000001,0.5,0.8302469136
37,0.7611111111000001,0.2388888889,0.8191358025000001,0.1667233367,0.44231533970000003,0.0,0.5290123457
38,0.7416666667,0.1388888889,0.8086419753,0.09690962900000001,0.33451420260000003,0.5,0.4737654321
39,0.3783333333,0.5555555556,0.3586419753,0.1515885532,0.4461784977,0.6666666667000001,0.4570987654
40,0.7077777778000001,0.044444444400000005,0.7814814815000001,0.02946593,0.15234788,0.0,0.412962963
41,0.6222222222,0.0722222222,0.6833333333,0.0364417004,0.21707686110000002,0.0,0.3777777778
42,0.3527777778,0.7111111111,0.31296296300000004,0.1800803042,0.47138745460000003,1.0,0.512037037
43,0.675,0.5222222222,0.6919753086,0.2435307338,0.6011332855,1.0,0.6070987654000001
44,0.6588888889,0.2555555556,0.7037037037,0.13069267610000002,0.4240688856,0.33333333330000003,0.4796296296
45,0.9738888889,0.8666666667,0.9953333333000001,0.9171075838,0.928772233,0.1666666667,0.931
46,0.5972222222,0.46333333330000004,0.624,0.277503971,0.5376868238,0.8333333333,0.5436666667
47,0.78,0.1466666667,0.9066666667000001,0.1785714286,0.3590502349,0.0,0.5266666667000001
48,0.36277777780000003,0.09,0.4173333333,0.0451243346,0.1935176728,0.33333333330000003,0.2536666667
49,0.6716666667,0.1133333333,0.7833333333,0.103564131,0.2934519359,0.0,0.4483333333
50,0.7288888889,0.1566666667,0.8433333333,0.1623764527,0.36273954410000003,0.1666666667,0.5
51,0.8461111111,0.5166666667,0.912,0.5275579323,0.6860094524,0.5,0.7143333333
52,0.4294444444,0.24,0.46733333330000004,0.12287258370000001,0.33432484690000003,0.8333333333,0.3536666667
53,0.6888888889,0.0833333333,0.81,0.0818214508,0.2593185449,0.33333333330000003,0.4466666667
54,0.9705555556000001,0.84,0.9966666667,0.9048706460000001,0.9149859290000001,0.1666666667,0.9183333333
55,0.6205555556,0.5433333333,0.636,0.3235287015,0.5877911299,0.33333333330000003,0.5896666667
56,0.7805555556,0.12,0.9126666667000001,0.1512565197,0.3257577794,0.0,0.5163333333
57,0.3683333333,0.10333333330000001,0.4213333333,0.051773567300000004,0.20865562410000002,0.33333333330000003,0.2623333333
58,0.685,0.1133333333,0.7993333333,0.1074935401,0.29642552850000004,0.0,0.45633333330000003
59,0.7344444444,0.1933333333,0.8426666667,0.1964137645,0.4012975258,0.1666666667,0.518
60,0.8405555556000001,0.5033333333,0.908,0.5113905985,0.6749891847,0.5,0.7056666667
