,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.8677777778,0.7000000000000001,0.8864197531,0.5115440115000001,0.7847475052,0.5,0.7932098765000001
1,0.44166666670000004,0.42777777780000004,0.4432098765,0.1325470336,0.4340401426,0.5,0.4354938272
2,0.9,0.0,1.0,0.0,0.0,0.0,0.5
3,0.4577777778,0.28888888890000003,0.47654320990000004,0.0962296151,0.3707494227,0.33333333330000003,0.38271604940000004
4,0.6238888889,0.27222222220000003,0.662962963,0.1242532855,0.4170130913,0.1666666667,0.4675925926
5,0.5433333333,0.6888888889,0.5271604938000001,0.2319401525,0.6025256421,0.5,0.6080246914
6,0.7016666667,0.2055555556,0.7567901235000001,0.1188536953,0.3871142602,0.1666666667,0.4811728395
7,0.805,0.2222222222,0.8697530864,0.1821915017,0.42898973500000004,0.33333333330000003,0.5459876543000001
8,0.4894444444,0.0555555556,0.537654321,0.0213133444,0.1724522463,0.33333333330000003,0.2966049383
9,0.8577777778000001,0.7000000000000001,0.875308642,0.4939223102,0.7799148314000001,0.5,0.7876543210000001
10,0.4127777778,0.4555555556,0.40802469140000003,0.13416281100000002,0.4303231215,0.5,0.4317901235
11,0.7033333333,0.2666666667,0.7518518519,0.15086206900000002,0.4436799972,0.33333333330000003,0.5092592593
12,0.5038888889,0.2388888889,0.5333333333,0.0877742947,0.3566468414,0.33333333330000003,0.3861111111
13,0.6494444444,0.3166666667,0.6864197531,0.1514286165,0.4609928451,0.1666666667,0.5015432099
14,0.8911111111000001,0.05,0.9845679012,0.08250699210000001,0.2161645821,0.1666666667,0.5172839506
15,0.6544444444,0.3166666667,0.6919753086,0.1534494502,0.46299017670000003,0.1666666667,0.5043209877
16,0.8055555556,0.2111111111,0.8716049383000001,0.17435010880000001,0.4156553048,0.33333333330000003,0.5413580247
17,0.4222222222,0.0777777778,0.46049382720000004,0.026189149800000002,0.1889212344,0.33333333330000003,0.2691358025
18,0.8422222222,0.7055555556,0.8574074074,0.46999147490000004,0.7752600996,0.5,0.7814814815000001
19,0.43166666670000003,0.4388888889,0.4308641975,0.1334251894,0.4330459948,0.5,0.4348765432
20,0.615,0.3722222222,0.6419753086000001,0.1618005654,0.48825875290000004,0.6666666667000001,0.5070987654
21,0.4705555556,0.2611111111,0.49382716050000003,0.0897605796,0.3589990596,0.33333333330000003,0.3774691358
22,0.6172222222,0.2611111111,0.6567901235,0.1185961007,0.40829321420000003,0.5,0.45895061730000003
23,0.2044444444,0.7944444444000001,0.1388888889,0.1660265493,0.3297209196,0.8333333333,0.4666666667
24,0.5861111111,0.2833333333,0.6197530864,0.1198653199,0.4172498724,0.6666666667000001,0.4515432099
25,0.7272222222,0.2277777778,0.7827160494000001,0.1392992972,0.4103048254,0.1666666667,0.5052469136000001
26,0.485,0.0777777778,0.5302469136,0.029298941800000002,0.2027747118,0.33333333330000003,0.3040123457
27,0.9633333333,0.6333333333,1.0,0.7712418301,0.7934756114,0.33333333330000003,0.8166666667
28,0.4577777778,0.5333333333,0.449382716,0.1641976114,0.4889403217,0.5,0.4913580247
29,0.5561111111,0.9666666667,0.5104938272,0.3034226393,0.7024668055000001,1.0,0.7385802469
30,0.44,0.3111111111,0.4543209877,0.0998265281,0.3751887953,0.33333333330000003,0.38271604940000004
31,0.58,0.4,0.6000000000000001,0.1595617487,0.488738033,0.33333333330000003,0.5
32,0.625,0.9611111111,0.587654321,0.3388718335,0.751457728,0.6666666667000001,0.7743827160000001
