,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.9716666667,0.7888888889,0.9919753086,0.8472842413,0.8843535937,0.5,0.8904320988000001
1,0.5477777778,0.3833333333,0.5660493827,0.144879654,0.46390382900000005,0.1666666667,0.474691358
2,0.7016666667,0.2944444444,0.7469135802,0.1651589558,0.4684191686,0.33333333330000003,0.5206790123
3,0.36777777780000004,0.45,0.3586419753,0.12464442170000001,0.4013809842,0.6666666667000001,0.4043209877
4,0.6477777778,0.1944444444,0.6981481481,0.0993906334,0.3683198157,0.0,0.4462962963
5,0.5361111111,0.1111111111,0.5833333333,0.0459045407,0.2512964177,0.0,0.3472222222
6,0.2672222222,0.7944444444000001,0.2086419753,0.1781085915,0.40670623100000003,1.0,0.5015432099
7,0.49555555560000003,0.6555555556,0.4777777778,0.2061396178,0.5592367585,1.0,0.5666666667
8,0.5172222222,0.48888888890000004,0.5203703704,0.1681432263,0.5034666816,0.8333333333,0.5046296296
9,0.9822222222,0.8333333333,0.9987654321,0.9019343230000001,0.9114412816,0.5,0.9160493827
10,0.5622222222000001,0.4333333333,0.5765432099000001,0.1634606663,0.4936474643,0.5,0.5049382716
11,0.6383333333,0.24444444440000002,0.6820987654,0.1190539404,0.4082607137,0.33333333330000003,0.4632716049
12,0.3605555556,0.4555555556,0.35000000000000003,0.124499548,0.3978925949,0.6666666667000001,0.4027777778
13,0.6783333333,0.2111111111,0.7302469136,0.1160683116,0.3915668084,0.0,0.47067901230000003
14,0.4655555556,0.2111111111,0.49382716050000003,0.073241293,0.32271237410000003,0.1666666667,0.3524691358
15,0.26833333330000003,0.7944444444000001,0.20987654320000002,0.1783383717,0.4079847411,1.0,0.5021604938
16,0.7211111111,0.6000000000000001,0.7345679012,0.3008368201,0.6638829604,1.0,0.6672839506
17,0.5177777778,0.5555555556,0.5135802469,0.1872609936,0.5341043698,0.6666666667000001,0.5345679012
18,0.9838888889,0.8388888889,1.0,0.9110830173000001,0.9152472315,0.5,0.9194444444000001
19,0.4794444444,0.48888888890000004,0.4783950617,0.15761983470000002,0.480322913,0.5,0.4836419753
20,0.6355555556,0.2555555556,0.6777777778,0.1231285184,0.4161729367,0.33333333330000003,0.4666666667
21,0.3838888889,0.45,0.3765432099,0.1278490088,0.4096632069,0.6666666667000001,0.41327160490000003
22,0.6088888889,0.2611111111,0.6475308642000001,0.1173126615,0.4085270257,0.0,0.4543209877
23,0.505,0.1,0.55,0.0387549302,0.23292753230000002,0.0,0.325
24,0.25944444440000003,0.7944444444000001,0.2,0.17654948180000002,0.39778214570000003,1.0,0.4972222222
25,0.5061111111000001,0.65,0.4901234568,0.2083112187,0.5641159466,1.0,0.5700617284
26,0.5616666667,0.6111111111,0.5561728395000001,0.21788552400000002,0.5826230062000001,0.8333333333,0.5836419753000001
27,0.9877777778000001,0.8777777778,1.0,0.9339774557,0.9364271355,0.5,0.9388888889
28,0.4833333333,0.48888888890000004,0.4827160494,0.1589605363,0.48476338,0.5,0.4858024691
29,0.5855555556,0.3222222222,0.6148148148,0.1343233852,0.44438011190000004,0.33333333330000003,0.46851851850000004
30,0.3111111111,0.6944444444,0.2685185185,0.1677894373,0.4318229719,1.0,0.48148148150000003
31,0.6661111111,0.3222222222,0.7043209877000001,0.161056527,0.4715938052,0.0,0.5132716049
32,0.3822222222,0.1388888889,0.4092592593,0.042664042,0.233529594,0.0,0.2740740741
33,0.26,0.7944444444000001,0.200617284,0.1766746113,0.39875062040000003,1.0,0.49753086420000003
34,0.5022222222,0.6666666667000001,0.4839506173,0.2112068157,0.5678437302,1.0,0.575308642
35,0.4994444444,0.6611111111,0.48148148150000003,0.20898515010000002,0.5641805489,0.8333333333,0.5712962963
36,0.9838888889,0.8388888889,1.0,0.9110830173000001,0.9152472315,0.5,0.9194444444000001
37,0.6044444444,0.5444444444000001,0.6111111111,0.2160095579,0.5766738568,0.8333333333,0.5777777778000001
38,0.7105555556,0.4166666667,0.7432098765,0.22303040100000002,0.5543825449,0.5,0.5799382716
39,0.1977777778,0.6611111111,0.14629629630000002,0.141523016,0.3109613876,1.0,0.4037037037
40,0.595,0.2666666667,0.6314814815,0.1143839448,0.3965336969,0.0,0.4490740741
41,0.3327777778,0.1722222222,0.35061728400000003,0.0491216248,0.2455684856,0.1666666667,0.2614197531
42,0.25,0.8222222222000001,0.1864197531,0.1798270689,0.3914976599,1.0,0.5043209877
43,0.4444444444,0.7055555556,0.41543209880000004,0.2025388593,0.5413562406,1.0,0.5604938272000001
44,0.4255555556,0.3777777778,0.4308641975,0.1162807092,0.4034169046,0.5,0.4043209877
45,0.9455555556,0.9433333333,0.9460000000000001,0.8524156279,0.9446457678,0.1666666667,0.9446666667
46,0.5911111111,0.42666666670000003,0.624,0.2586099994,0.515962416,0.33333333330000003,0.5253333333
47,0.7044444444,0.22,0.8013333333,0.1974761075,0.4177104749,0.1666666667,0.5106666667
48,0.2783333333,0.21,0.292,0.088428063,0.2476023369,0.5,0.251
49,0.6772222222000001,0.3133333333,0.75,0.2467801016,0.4838080825,0.0,0.5316666667000001
50,0.6727777778,0.3833333333,0.7306666667,0.2810174087,0.5285192955,0.1666666667,0.557
51,0.6838888889,0.7966666667000001,0.6613333333,0.4566419713,0.7258463998,0.8333333333,0.729
52,0.4211111111,0.19666666670000002,0.466,0.1018281709,0.30272059230000004,0.8333333333,0.33133333330000003
53,0.5355555556,0.2566666667,0.5913333333,0.1554452071,0.389170791,0.5,0.424
54,0.9472222222000001,0.9566666667,0.9453333333,0.8579856721,0.9509102242,0.1666666667,0.9510000000000001
55,0.5116666667,0.46,0.522,0.2401248483,0.4899927284,0.6666666667000001,0.491
56,0.785,0.30666666670000003,0.8806666667,0.3210702341,0.5184298737,0.0,0.5936666667
57,0.2566666667,0.2833333333,0.2513333333,0.11274074070000001,0.2668539529,0.5,0.26733333330000003
58,0.6533333333,0.1866666667,0.7466666667,0.1535444947,0.3723268026,0.0,0.4666666667
59,0.6605555556,0.4433333333,0.704,0.30327368650000003,0.5586048283,0.1666666667,0.5736666667
60,0.7227777778000001,0.6566666667000001,0.736,0.4409256257,0.6948660691,0.5,0.6963333333
61,0.5316666667000001,0.48666666670000003,0.5406666667,0.2571229343,0.5117419964000001,0.33333333330000003,0.5136666667
62,0.5272222222,0.2366666667,0.5853333333,0.1428017284,0.3716385276,0.5,0.41100000000000003
63,0.9538888889,0.92,0.9606666667,0.8696405765,0.9400387732000001,0.1666666667,0.9403333333
64,0.6455555556,0.6000000000000001,0.6546666667000001,0.3606770368,0.6266415089,0.0,0.6273333333000001
65,0.7466666667,0.3966666667,0.8166666667,0.3424246892,0.5685060336000001,0.0,0.6066666667
66,0.31,0.2433333333,0.3233333333,0.1051777685,0.2804127031,0.5,0.2833333333
67,0.6305555556,0.25,0.7066666667,0.1841954683,0.41778159930000003,0.0,0.4783333333
68,0.6472222222,0.2933333333,0.718,0.21763378290000002,0.4588512569,0.1666666667,0.5056666667
69,0.6455555556,0.7933333333,0.616,0.42724863900000004,0.6990170800000001,1.0,0.7046666667
70,0.4383333333,0.2366666667,0.4786666667,0.12320513620000001,0.3363782473,0.8333333333,0.3576666667
71,0.5433333333,0.28,0.596,0.1698962324,0.4084737531,0.33333333330000003,0.438
72,0.965,0.9166666667000001,0.9746666667,0.8973382793,0.9451331321,0.1666666667,0.9456666667
73,0.5966666667,0.39,0.638,0.2441638116,0.49881693720000003,0.33333333330000003,0.514
74,0.6661111111,0.2066666667,0.758,0.1699283588,0.3938109322,0.1666666667,0.4823333333
75,0.3566666667,0.2766666667,0.37266666670000004,0.1253528368,0.3210118035,0.33333333330000003,0.3246666667
76,0.6000000000000001,0.1633333333,0.6873333333,0.1203664365,0.3330783708,0.0,0.4253333333
77,0.6711111111,0.3966666667,0.726,0.2862416228,0.535912771,0.1666666667,0.5613333333
78,0.715,0.65,0.728,0.43191159630000003,0.6877754409,0.5,0.6890000000000001
79,0.3733333333,0.2633333333,0.39533333330000003,0.12262346090000001,0.3217149687,0.5,0.32933333330000003
80,0.4783333333,0.30666666670000003,0.5126666667,0.1638987191,0.3959877404,0.8333333333,0.4096666667
81,0.9433333333,0.89,0.9540000000000001,0.8392343638,0.9212099258,0.1666666667,0.922
82,0.4411111111,0.3866666667,0.452,0.1873739506,0.4179060704,0.8333333333,0.4193333333
83,0.6916666667,0.3566666667,0.7586666667,0.2764323396,0.5176434552,0.8333333333,0.5576666667
84,0.31,0.3566666667,0.30066666670000003,0.1471809018,0.32747146660000004,0.33333333330000003,0.3286666667
85,0.6194444444,0.19666666670000002,0.704,0.1478015814,0.3711600357,0.0,0.4503333333
86,0.6444444444,0.5066666667,0.672,0.3232585807,0.5832533665,0.5,0.5893333333
87,0.6911111111,0.6733333333,0.6946666667,0.4208291429,0.683869524,0.5,0.684
88,0.5166666667,0.5433333333,0.5113333333,0.2725834439,0.5269681241,0.6666666667000001,0.5273333333
89,0.3494444444,0.2866666667,0.362,0.12803756630000002,0.3219730505,0.8333333333,0.3243333333
90,0.8872222222,0.9619047619000001,0.8644927536,0.799234443,0.9118987746,0.1666666667,0.9131987578
91,0.6233333333000001,0.4452380952,0.6775362319,0.355454133,0.5490698813,0.1666666667,0.5613871636000001
92,0.6894444444000001,0.2071428571,0.8362318841,0.23733690200000002,0.4157757576,0.6666666667000001,0.5216873706
93,0.2961111111,0.6404761905,0.1913043478,0.2980823797,0.34995460710000004,0.5,0.4158902692
94,0.4283333333,0.2523809524,0.481884058,0.1705733542,0.347968604,0.6666666667000001,0.3671325052
95,0.4822222222,0.3142857143,0.5333333333,0.220815896,0.4093651863,0.33333333330000003,0.42380952380000003
96,0.2038888889,0.5309523810000001,0.1043478261,0.23734435610000001,0.23536119360000002,0.6666666667000001,0.3176501035
97,0.47611111110000004,0.49761904760000003,0.4695652174,0.3069852641,0.4831649262,0.0,0.4835921325
98,0.5238888889000001,0.7166666667,0.4652173913,0.41259411360000003,0.5773922206000001,0.5,0.590942029
99,0.8816666667,0.9500000000000001,0.8608695652,0.7892961229000001,0.9043245447,0.5,0.9054347826
100,0.6327777778,0.469047619,0.6826086957,0.37316942410000004,0.5654901086,0.1666666667,0.5758281573
101,0.6411111111000001,0.2,0.7753623188000001,0.2063526518,0.3933682873,0.5,0.4876811594
102,0.2783333333,0.6857142857,0.1543478261,0.30720000000000003,0.32532381790000003,0.5,0.4200310559
103,0.43666666670000004,0.2976190476,0.4789855072,0.1972197705,0.37637624670000003,0.6666666667000001,0.3883022774
104,0.4805555556,0.25,0.5507246377,0.18338895630000002,0.37098618380000004,0.5,0.4003623188
105,0.2738888889,0.4285714286,0.22681159420000002,0.2158671014,0.3115076445,0.6666666667000001,0.3276915114
106,0.5033333333,0.5214285714,0.49782608700000003,0.32835867300000005,0.508728896,0.0,0.5096273292
107,0.5055555556,0.7261904762,0.4384057971,0.4066325181,0.5642011696,0.33333333330000003,0.5822981366000001
108,0.8705555556000001,0.969047619,0.8405797101,0.7774830533,0.9025305343000001,0.5,0.9048136646
109,0.6877777778,0.15,0.8514492754,0.1830917874,0.35717509750000004,0.0,0.5007246377
110,0.5816666667,0.24047619050000002,0.6855072464,0.2114850232,0.40586911610000004,0.6666666667000001,0.46299171840000003
111,0.3083333333,0.6404761905,0.20724637680000002,0.30176175990000004,0.3643140352,0.5,0.4238612836
112,0.4105555556,0.2976190476,0.44492753620000003,0.1903300705,0.3629057834,0.6666666667000001,0.3712732919
113,0.5283333333,0.2214285714,0.6217391304000001,0.1797101449,0.37096472540000003,0.33333333330000003,0.4215838509
114,0.2027777778,0.5404761905000001,0.1,0.24033781680000002,0.2324803077,0.6666666667000001,0.3202380952
115,0.5277777778,0.5142857143,0.531884058,0.3369998898,0.522995423,0.0,0.5230848861
116,0.5633333333,0.8023809524000001,0.4905797101,0.4617799938,0.6273509444,0.5,0.6464803313
117,0.8566666667,0.9595238095,0.8253623188,0.7578754579,0.88989988,0.5,0.8924430642000001
118,0.6561111111,0.1785714286,0.8014492754,0.19510119110000002,0.3783017466,0.0,0.49001035200000004
119,0.46222222220000003,0.3428571429,0.4985507246,0.22924907260000002,0.4133091075,0.33333333330000003,0.42070393370000003
120,0.31055555560000003,0.6785714286,0.1985507246,0.3147023097,0.36704026440000004,0.5,0.4385610766
121,0.4944444444,0.3880952381,0.5268115942,0.2630597015,0.4509914383,0.6666666667000001,0.4574534161
122,0.45944444440000004,0.30000000000000004,0.5079710145,0.20571538420000002,0.3903724952,0.33333333330000003,0.40398550720000004
123,0.3011111111,0.5214285714,0.234057971,0.258240935,0.34932419200000003,0.6666666667000001,0.3777432712
124,0.4155555556,0.33809523810000003,0.4391304348,0.2123917749,0.3847845354,0.0,0.3886128364
125,0.47500000000000003,0.7333333333000001,0.3963768116,0.3946355628,0.5391228998,0.5,0.5648550725
126,0.8844444444,0.8714285714000001,0.8884057971,0.7788431258,0.8798174098,0.5,0.8799171843
127,0.5566666667,0.2619047619,0.6463768116,0.2158454904,0.4108873387,0.0,0.4541407867
128,0.495,0.2142857143,0.5804347826,0.16520883860000002,0.3525005737,0.5,0.3973602484
129,0.2777777778,0.6333333333,0.1695652174,0.29036234380000003,0.3276908941,0.5,0.4014492754
130,0.4094444444,0.4738095238,0.3898550725,0.27208289999999996,0.42885982040000004,0.5,0.4318322981
131,0.4116666667,0.7833333333,0.2985507246,0.3832034293,0.4832047719,1.0,0.540942029
132,0.23611111110000002,0.4142857143,0.18188405800000002,0.2019432119,0.2744558369,0.6666666667000001,0.2980848861
133,0.5244444444,0.6000000000000001,0.5014492754000001,0.37066341070000003,0.5485073568000001,0.33333333330000003,0.5507246377
134,0.465,0.6547619048000001,0.40724637680000003,0.3637056766,0.5161972419,0.5,0.5310041408
135,0.9638888889,0.7333333333000001,0.9895061728000001,0.8023809524000001,0.8517068891,0.1666666667,0.8614197531000001
136,0.56,0.2333333333,0.5962962963,0.09594765620000001,0.3729868033,0.6666666667000001,0.41481481480000004
137,0.755,0.1944444444,0.8172839506,0.1369597564,0.3985561314,0.0,0.5058641975
138,0.6027777778,0.5444444444000001,0.6092592593,0.21468425530000002,0.5749006771,0.5,0.5768518519
139,0.875,0.5444444444000001,0.9117283951,0.46626754540000004,0.7037925232000001,0.1666666667,0.7280864198
140,0.5722222222000001,0.2,0.6135802469,0.0849411479,0.3471767738,0.33333333330000003,0.4067901235
141,0.49555555560000003,0.7611111111000001,0.4660493827,0.2317337073,0.5953865367,0.33333333330000003,0.6135802469
142,0.5783333333,0.4,0.5981481481,0.1605517814,0.4891411117,0.1666666667,0.49907407410000004
143,0.4144444444,0.3833333333,0.4179012346,0.11573349620000001,0.4000237947,0.8333333333,0.400617284
144,0.9555555556,0.7222222222,0.9814814815,0.7643928399000001,0.8415484984,0.1666666667,0.8518518519
145,0.5894444444,0.30000000000000004,0.6216049383000001,0.1275982307,0.4318075389,0.6666666667000001,0.4608024691
146,0.8194444444000001,0.1277777778,0.8962962963000001,0.12390082640000001,0.3382385712,0.0,0.512037037
147,0.5994444444,0.5277777778,0.6074074074,0.2080922292,0.5651135471000001,0.1666666667,0.5675925926000001
148,0.8472222222,0.5555555556,0.8796296296,0.4209677419,0.6989725534,0.1666666667,0.7175925926000001
149,0.7338888889,0.3166666667,0.7802469136,0.19096489630000002,0.4907567579,0.5,0.5484567901
150,0.5333333333,0.7111111111,0.5135802469,0.23359154510000002,0.6043107347000001,0.5,0.612345679
151,0.5577777778,0.39444444440000004,0.5759259259,0.1523445879,0.4765916499,0.1666666667,0.48518518520000004
152,0.4133333333,0.3888888889,0.4160493827,0.1170430263,0.40178942370000004,0.8333333333,0.4024691358
153,0.9588888889,0.6944444444,0.9882716049,0.7714184773,0.828172678,0.1666666667,0.8413580247
154,0.4911111111,0.39444444440000004,0.5018518519,0.134068356,0.44440058390000003,0.33333333330000003,0.44814814810000003
155,0.7755555556,0.1888888889,0.8407407407,0.1442982456,0.39845451060000003,0.0,0.5148148148
156,0.5055555556,0.4944444444,0.5067901235,0.1661787666,0.49911296580000003,0.1666666667,0.500617284
157,0.745,0.5444444444000001,0.7672839506,0.2997832944,0.646321754,0.1666666667,0.6558641975
158,0.7338888889,0.3444444444,0.7771604938000001,0.2050127945,0.5137853999,0.5,0.5608024691
159,0.46611111110000003,0.7888888889,0.4302469136,0.2280896729,0.5825100954,0.5,0.6095679012
160,0.4716666667,0.41111111110000004,0.4783950617,0.135880641,0.4434769119,0.1666666667,0.4447530864
161,0.6072222222,0.3833333333,0.6320987654,0.1633765371,0.49146058210000004,0.0,0.5077160494
162,0.9527777778000001,0.7277777778000001,0.9777777778000001,0.7554333995,0.8435392307,0.1666666667,0.8527777778000001
163,0.5466666667,0.2666666667,0.5777777778000001,0.1057613984,0.3915499833,0.5,0.4222222222
164,0.7105555556,0.12222222220000001,0.7759259259,0.07807704110000001,0.3078567789,0.0,0.4490740741
165,0.47500000000000003,0.6166666667,0.4592592593,0.18989325370000001,0.5310723471000001,0.1666666667,0.537962963
166,0.645,0.5888888889,0.6512345679,0.2489435837,0.6186598141,0.1666666667,0.6200617284000001
167,0.7233333333,0.2388888889,0.7771604938000001,0.1461609121,0.42647236800000005,0.0,0.5080246914000001
168,0.3111111111,0.8333333333,0.2530864198,0.1947692308,0.4588148124,0.8333333333,0.5432098765
169,0.5161111111,0.5222222222,0.5154320988000001,0.1782038676,0.5186086433,0.1666666667,0.5188271605
170,0.3688888889,0.6055555556000001,0.3425925926,0.1608848668,0.45503040440000003,0.5,0.4740740741
171,0.9633333333,0.7333333333000001,0.9888888889,0.7998652291,0.8514478197,0.5,0.8611111111
172,0.4983333333,0.30000000000000004,0.5203703704,0.1068249258,0.39510898640000003,0.6666666667000001,0.4101851852
173,0.78,0.25,0.8388888889,0.1857142857,0.45793443370000003,0.0,0.5444444444000001
174,0.4638888889,0.5777777778000001,0.4512345679,0.1765480368,0.5079219401,0.1666666667,0.5145061728
175,0.8772222222,0.5944444444,0.9086419753,0.49092931,0.7339319777000001,0.1666666667,0.7515432099
176,0.3788888889,0.4944444444,0.36604938270000004,0.137475711,0.4249167137,0.5,0.4302469136
177,0.6938888889,0.3388888889,0.7333333333000001,0.1809055601,0.49777204820000004,0.33333333330000003,0.5361111111
178,0.7227777778000001,0.3777777778,0.7611111111000001,0.2138004295,0.535571714,0.1666666667,0.5694444444
179,0.44,0.4166666667,0.4425925926,0.1295492087,0.429416999,0.5,0.4296296296
180,0.9550000000000001,0.84,0.978,0.8615835470000001,0.9063764563000001,0.5,0.909
181,0.7838888889000001,0.0966666667,0.9213333333,0.1278769192,0.2929846789,0.33333333330000003,0.509
182,0.795,0.04,0.9460000000000001,0.061556129800000005,0.1910077604,0.1666666667,0.493
183,0.5611111111,0.65,0.5433333333,0.3304917271,0.5941896797,0.6666666667000001,0.5966666667
184,0.3644444444,0.5366666667000001,0.33,0.2196874843,0.4208277304,0.6666666667000001,0.4333333333
185,0.5416666667,0.4433333333,0.5613333333,0.2430374747,0.4973939274,0.0,0.5023333333000001
186,0.4733333333,0.5766666667,0.4526666667,0.2676389793,0.5108773846,0.33333333330000003,0.5146666667
