,Accuracy,Sensitivity,Specificity,F1,G-mean
39,0.495,0.27222222220000003,0.5197530864000001,0.0973584459,0.3729715283
40,0.7555555556,0.1333333333,0.824691358,0.0974153022,0.32518272400000003
41,0.675,0.1388888889,0.7345679012,0.0780353589,0.3135231169
42,0.5466666667,0.3555555556,0.5679012346,0.1353632479,0.4480455023
43,0.7883333333,0.2777777778,0.8450617284,0.2071005917,0.48319533480000004
44,0.71,0.30555555560000003,0.7549382716,0.1743774405,0.4798165911
45,0.9633333333,0.8033333333,0.9953333333000001,0.8790970746000001,0.8939541032
46,0.6333333333,0.2933333333,0.7013333333,0.2113859442,0.45266525550000003
47,0.7755555556,0.12,0.9066666667000001,0.1461461461,0.3207033126
48,0.4844444444,0.02,0.5773333333,0.0127761902,0.10744233800000001
49,0.7205555556000001,0.0566666667,0.8533333333,0.0622421289,0.21522497570000002
50,0.7177777778000001,0.1533333333,0.8306666667,0.1535755566,0.3551455363
51,0.7844444444,0.3533333333,0.8706666667,0.3523376713,0.5536533402
52,0.5,0.1433333333,0.5713333333,0.0873060561,0.2861628681
53,0.7511111111000001,0.0866666667,0.884,0.1038621509,0.2763713003
54,0.9588888889,0.8066666667,0.9893333333000001,0.8670407607,0.8931622382000001
55,0.6294444444,0.2933333333,0.6966666667,0.2097730068,0.4511973555
56,0.7744444444,0.12,0.9053333333,0.145662441,0.3205066164
57,0.47888888890000003,0.03,0.5686666667,0.0188556068,0.13058310780000001
58,0.7205555556000001,0.0566666667,0.8533333333,0.0622421289,0.21522497570000002
59,0.7188888889,0.1666666667,0.8293333333,0.16537928300000002,0.3710449221
60,0.7838888889000001,0.3566666667,0.8693333333000001,0.35411394830000004,0.5560484846
61,0.4983333333,0.1333333333,0.5713333333,0.08149474400000001,0.2760014196
62,0.7522222222,0.0866666667,0.8853333333000001,0.1041993627,0.27654651140000003
63,0.9594444444,0.81,0.9893333333000001,0.8688356865,0.8948852224
64,0.6233333333000001,0.3166666667,0.6846666667,0.2198024631,0.465231614
65,0.7788888889000001,0.14,0.9066666667000001,0.1674934345,0.3450215982
66,0.4822222222,0.03,0.5726666667,0.018975036900000002,0.1310419979
67,0.7105555556,0.07,0.8386666667,0.073316658,0.237386118
68,0.7138888889,0.1566666667,0.8253333333,0.1546190616,0.3573987632
69,0.7777777778,0.3533333333,0.8626666667,0.3448412698,0.5503508180000001
70,0.4794444444,0.1533333333,0.5446666667,0.0895729127,0.2877334942
71,0.7427777778,0.09,0.8733333333000001,0.10428292950000001,0.2795191152
72,0.9500000000000001,0.8200000000000001,0.976,0.8451127820000001,0.8944713129
73,0.655,0.28,0.73,0.213732834,0.4512763788
74,0.7472222222,0.1166666667,0.8733333333000001,0.1293384507,0.31117211570000003
75,0.5227777778,0.0033333333,0.6266666667,0.0022296544,0.0259058123
76,0.6961111111,0.0566666667,0.8240000000000001,0.057637087000000004,0.21150753220000001
77,0.7116666667,0.1666666667,0.8206666667,0.1620287716,0.3691289748
78,0.8033333333,0.37666666670000004,0.8886666667,0.388885821,0.5778405501
79,0.48888888890000004,0.1733333333,0.552,0.1016854423,0.3093213617
80,0.6666666667000001,0.1133333333,0.7773333333,0.10205627710000001,0.2941584635
81,0.9494444444000001,0.8300000000000001,0.9733333333,0.8449753129,0.8985259214
82,0.6083333333000001,0.2966666667,0.6706666667,0.2026381023,0.4456458527
83,0.7727777778,0.0966666667,0.908,0.11856920030000001,0.2798993927
84,0.49,0.0366666667,0.5806666667,0.0231813601,0.1443163112
85,0.7372222222,0.0766666667,0.8693333333000001,0.08832065600000001,0.2575492307
86,0.7061111111,0.18,0.8113333333,0.1696476965,0.3821440319
87,0.7266666667,0.4,0.792,0.3272486772,0.5620308798
88,0.47888888890000003,0.1733333333,0.54,0.0998383275,0.3055850247
89,0.7483333333000001,0.10333333330000001,0.8773333333000001,0.12033613450000001,0.3010018068
90,0.9144444444000001,0.7928571429,0.9514492754,0.812368724,0.8684809573000001
91,0.6900000000000001,0.0714285714,0.8782608696,0.0970919769,0.2504650221
92,0.5533333333,0.0285714286,0.7130434783,0.0290385873,0.1401473462
93,0.38055555560000004,0.3571428571,0.38768115940000003,0.212079134,0.37206253180000004
94,0.5294444444,0.1,0.6601449275,0.08978328170000001,0.2554255582
95,0.605,0.15476190480000002,0.7420289855000001,0.15428632620000002,0.33781106850000003
96,0.3311111111,0.25,0.35579710140000004,0.1486803519,0.2982231915
97,0.5516666667,0.4571428571,0.5804347826,0.3220557079,0.5144854774000001
98,0.5888888889,0.3166666667,0.6717391304,0.2651888342,0.4610962798
99,0.9155555556,0.8261904762000001,0.9427536232,0.8204183583,0.8825413431
100,0.6883333333,0.11428571430000001,0.8630434783,0.1461187215,0.3137669383
101,0.5588888889,0.030952381,0.7195652174,0.0318342152,0.1484042008
102,0.3788888889,0.36666666670000003,0.3826086957,0.2160676533,0.3745437232
103,0.5477777778,0.1023809524,0.6833333333,0.09475574710000001,0.2623022823
104,0.605,0.15476190480000002,0.7420289855000001,0.15428632620000002,0.33781106850000003
105,0.36,0.22619047620000002,0.4007246377,0.1418920703,0.3007313882
106,0.5483333333,0.4666666667,0.5731884058,0.3250388045,0.5166224289
107,0.5833333333,0.330952381,0.6601449275,0.2713749687,0.46734665270000003
108,0.9127777778,0.7809523810000001,0.9528985507000001,0.8070298328000001,0.8626339387
109,0.6844444444000001,0.1285714286,0.8536231884000001,0.1593833068,0.3301622091
110,0.5527777778,0.0285714286,0.7123188406000001,0.0290213968,0.1400957065
111,0.41611111110000004,0.3404761905,0.4391304348,0.2140381369,0.3866686702
112,0.5644444444,0.0952380952,0.7072463768,0.0925895375,0.2593978555
113,0.5933333333,0.1571428571,0.7260869565,0.1525012142,0.3361468481
114,0.3583333333,0.24047619050000002,0.3942028986,0.1491392098,0.3078303029
115,0.5616666667,0.45238095240000004,0.5949275362,0.32477357960000003,0.5183210468
116,0.59,0.319047619,0.6724637681,0.2671571203,0.46292643250000004
117,0.9055555556,0.8071428571,0.9355072464,0.7995704725,0.8689525768
118,0.6911111111,0.080952381,0.8768115942,0.10901039010000001,0.2663760028
119,0.5427777778,0.0285714286,0.6992753623,0.0285084728,0.1389261439
120,0.4116666667,0.3142857143,0.4413043478,0.19959722530000001,0.37236143990000004
121,0.5805555556,0.24047619050000002,0.6840579710000001,0.2109311357,0.4048478721
122,0.6022222222,0.1738095238,0.7326086957,0.16918562,0.35636685690000003
123,0.36277777780000003,0.2142857143,0.4079710145,0.1359333394,0.2953744783
124,0.5572222222000001,0.4857142857,0.5789855072,0.3384411177,0.5300246128
125,0.5488888889,0.3523809524,0.6086956522,0.2674301177,0.4631154186
126,0.9077777778,0.7690476190000001,0.9500000000000001,0.7954345917000001,0.8546673506
127,0.67,0.1476190476,0.8289855072000001,0.17254901960000002,0.3474955168
128,0.555,0.0619047619,0.7050724638,0.061195289300000004,0.20778684990000001
129,0.4,0.2476190476,0.44637681160000003,0.1617405318,0.3323558553
130,0.5216666667000001,0.1904761905,0.6224637681,0.1566833223,0.3442684076
131,0.5888888889,0.19761904760000001,0.7079710145,0.1834325095,0.37392584230000003
132,0.3561111111,0.2380952381,0.39202898550000004,0.14745098040000001,0.3047004324
133,0.5544444444000001,0.48095238100000004,0.5768115942,0.33489190550000003,0.5264824374
134,0.5422222222,0.3142857143,0.6115942029,0.24327010070000002,0.4383975546
135,0.9411111111,0.4555555556,0.9950617284000001,0.6047107015000001,0.6715624662
136,0.6855555556,0.1055555556,0.75,0.0629361444,0.2805732868
137,0.7794444444,0.1055555556,0.8543209877,0.0887938298,0.2916151114
138,0.8177777778,0.3277777778,0.8722222222,0.2635616438,0.5274738781
139,0.8250000000000001,0.3388888889,0.8790123457000001,0.2788005645,0.5448460119
140,0.7272222222,0.1722222222,0.7888888889,0.1120022179,0.36817115910000003
141,0.7911111111,0.2166666667,0.8549382716,0.1719240153,0.4277516739
142,0.7911111111,0.1777777778,0.8592592593,0.1452548439,0.38865905700000003
143,0.7088888889,0.1555555556,0.7703703704,0.0963557302,0.3456176079
144,0.9411111111,0.4555555556,0.9950617284000001,0.6047107015000001,0.6715624662
145,0.7005555556,0.0666666667,0.7709876543,0.0423470102,0.22333933090000002
146,0.7677777778,0.1055555556,0.8413580247,0.0846369127,0.289403164
147,0.8177777778,0.3277777778,0.8722222222,0.2635616438,0.5274738781
148,0.8250000000000001,0.3388888889,0.8790123457000001,0.2788005645,0.5448460119
149,0.7272222222,0.1722222222,0.7888888889,0.1120022179,0.36817115910000003
150,0.7894444444000001,0.2166666667,0.8530864198,0.1707946336,0.4272885235
151,0.79,0.1666666667,0.8592592593,0.1376797699,0.37767632300000004
152,0.7055555556,0.1666666667,0.7654320988000001,0.1013372852,0.35607143350000003
153,0.9366666667,0.4333333333,0.9925925926,0.5763397371,0.6548245574
154,0.6961111111,0.1166666667,0.7604938272,0.0711763948,0.2964130414
155,0.7761111111,0.1111111111,0.85,0.092057677,0.2968795762
156,0.8027777778,0.3166666667,0.8567901235000001,0.2429696596,0.5205195995
157,0.8250000000000001,0.3388888889,0.8790123457000001,0.2788005645,0.5448460119
158,0.7294444444,0.1833333333,0.7901234568000001,0.1190046881,0.3796560464
159,0.7938888889,0.1888888889,0.8611111111,0.1528173893,0.3964238639
160,0.7894444444000001,0.1611111111,0.8592592593,0.1325201345,0.3695447173
161,0.7061111111,0.1555555556,0.7672839506,0.09555876220000001,0.3449461326
162,0.9322222222000001,0.4611111111,0.9845679012,0.5744107744,0.6724973632
163,0.6738888889,0.1055555556,0.737037037,0.0610323313,0.2782464852
164,0.7777777778,0.1055555556,0.8524691358,0.0881751358,0.2913001476
165,0.7927777778,0.33333333330000003,0.8438271605000001,0.24331660160000002,0.530023511
166,0.8177777778,0.35000000000000003,0.8697530864,0.2774269006,0.5514253228
167,0.7927777778,0.0833333333,0.8716049383000001,0.07247961630000001,0.2523891267
168,0.7866666667000001,0.2055555556,0.8512345679000001,0.1597959424,0.4124087178
169,0.7788888889000001,0.2,0.8432098765,0.15330175840000002,0.4081499847
170,0.7044444444,0.1611111111,0.7648148148,0.09824561400000001,0.3508721356
171,0.9172222222,0.47222222220000004,0.9666666667,0.5306397306,0.6739903161
172,0.6816666667,0.1333333333,0.7425925926,0.0773276475,0.31465788580000004
173,0.7655555556,0.12222222220000001,0.8370370370000001,0.09598277520000001,0.3130829334
174,0.8022222222000001,0.3166666667,0.8561728395,0.2422762882,0.5202809798
175,0.8166666667,0.3777777778,0.8654320988,0.29159729160000003,0.5702839918
176,0.7772222222,0.09444444440000001,0.8530864198,0.0760493827,0.2641648162
177,0.7816666667000001,0.2,0.8462962963,0.1545165075,0.40830063380000003
178,0.8038888889,0.1888888889,0.8722222222,0.1614777298,0.40576937630000004
179,0.6972222222000001,0.2055555556,0.7518518519,0.1196727685,0.3930877909
180,0.9138888889000001,0.58,0.9806666667,0.6918543865,0.7541793787000001
181,0.7444444444,0.0766666667,0.878,0.08993894990000001,0.2569651022
182,0.76,0.09,0.894,0.11083667800000001,0.2826821157
183,0.7183333333,0.31,0.8,0.2678737997,0.4973214188
184,0.5988888889,0.25,0.6686666667000001,0.172047047,0.4088536753
185,0.6988888889,0.3366666667,0.7713333333,0.2718253968,0.5095828074000001
186,0.685,0.27,0.768,0.222252583,0.45536490290000003
187,0.6055555556000001,0.1933333333,0.6880000000000001,0.1403537151,0.3644885001
188,0.6383333333,0.1933333333,0.7273333333,0.149982145,0.37199152
189,0.9072222222,0.56,0.9766666667,0.6678859602,0.7394852983
190,0.7438888889,0.0766666667,0.8773333333000001,0.0898028511,0.2568864035
191,0.7594444444,0.09,0.8933333333000001,0.1106509178,0.2825889981
192,0.6966666667,0.3533333333,0.7653333333,0.2796704101,0.5199745563
193,0.5994444444,0.2566666667,0.668,0.1760705867,0.4140675581
194,0.7044444444,0.33333333330000003,0.7786666667000001,0.2733757471,0.5094656902
195,0.6805555556,0.2866666667,0.7593333333000001,0.2302567117,0.4665164565
196,0.6022222222,0.1933333333,0.684,0.13933876720000002,0.3634519465
197,0.6244444444,0.2133333333,0.7066666667,0.15892402760000002,0.3877283734
198,0.9038888889000001,0.5833333333,0.968,0.6692650702,0.7514405655
199,0.7533333333000001,0.0633333333,0.8913333333000001,0.079361334,0.2353426726
200,0.7605555556,0.10666666670000001,0.8913333333000001,0.1292929293,0.3082703067
201,0.7061111111,0.31,0.7853333333,0.2597091018,0.49281346810000004
202,0.6077777778,0.25,0.6793333333,0.1752809353,0.41209842830000004
203,0.6888888889,0.3466666667,0.7573333333000001,0.27103217500000004,0.5123772257
204,0.6905555556,0.2466666667,0.7793333333,0.2099852089,0.4383908654
205,0.6138888889,0.19,0.6986666667,0.1407169308,0.3639155311
206,0.6166666667,0.22,0.6960000000000001,0.1604272475,0.39099318240000003
207,0.8866666667,0.5866666667,0.9466666667,0.6331880267000001,0.7450142567
208,0.7361111111,0.0833333333,0.8666666667,0.093964007,0.2652875429
209,0.7583333333000001,0.0866666667,0.8926666667,0.1062857878,0.276259338
210,0.7183333333,0.3166666667,0.7986666667000001,0.2718466549,0.5018986147
211,0.5938888889,0.27333333330000004,0.658,0.1832872841,0.4240550662
212,0.7011111111,0.3433333333,0.7726666667000001,0.2771164021,0.5150552628
213,0.6683333333,0.30666666670000003,0.7406666667,0.23537547920000002,0.4762554545
214,0.6277777778,0.1833333333,0.7166666667,0.1409438839,0.3623068063
215,0.6127777778,0.22,0.6913333333,0.1583225812,0.3879341512
216,0.9016666667000001,0.5133333333,0.9793333333,0.6351407995,0.7090118123
217,0.7622222222,0.0766666667,0.8993333333,0.0944057922,0.254099845
218,0.7216666667,0.16,0.834,0.1605774017,0.3648914575
219,0.7033333333,0.35000000000000003,0.774,0.2818783069,0.5199607158
220,0.5755555556,0.2666666667,0.6373333333,0.1732026144,0.41225387090000004
221,0.6577777778,0.34,0.7213333333,0.24850088180000002,0.4947586188
222,0.6727777778,0.2833333333,0.7506666667,0.2239448751,0.4610393165
223,0.5911111111,0.24,0.6613333333,0.1631332808,0.3973523439
224,0.5794444444,0.2533333333,0.6446666667000001,0.167020463,0.4037170201
225,0.9333333333,0.7666666667,0.984057971,0.8432022546,0.8685637623
226,0.5122222222,0.33333333330000003,0.5666666667,0.24188034190000002,0.4345858282
227,0.5861111111,0.1595238095,0.715942029,0.1522277228,0.3375346971
228,0.5922222222,0.1619047619,0.7231884058,0.1562736206,0.34208632780000003
229,0.7511111111000001,0.2904761905,0.8913043478,0.3500827696,0.5061910189000001
230,0.5527777778,0.32142857140000003,0.6231884058,0.25124776,0.4469968194
231,0.5655555556,0.3238095238,0.6391304348,0.257985738,0.4547679894
232,0.4872222222,0.2976190476,0.5449275362,0.2125039936,0.40044237390000004
233,0.7072222222,0.2952380952,0.8326086957000001,0.3200941806,0.4944667955
234,0.9311111111,0.7761904762,0.9782608696,0.8404356061,0.8713850055000001
235,0.5105555556,0.330952381,0.5652173913,0.2399269967,0.4324381809
236,0.53,0.21904761900000003,0.6246376812000001,0.178526084,0.3696091989
237,0.5294444444,0.2,0.6297101449,0.1657465418,0.3548605633
238,0.7422222222,0.2857142857,0.8811594203,0.3388429752,0.4994490413
239,0.5761111111,0.28095238100000003,0.665942029,0.2363539527,0.4325448216
240,0.5683333333,0.3357142857,0.6391304348,0.2661770047,0.46299731980000003
241,0.5361111111,0.230952381,0.6289855072,0.1882262409,0.3792195144
242,0.7377777778,0.25,0.8862318841,0.3075036075,0.47024521960000004
243,0.9238888889,0.7714285714,0.9702898551,0.8255861983,0.8651142144
244,0.5161111111,0.34523809520000004,0.568115942,0.249946989,0.442840141
245,0.5855555556,0.1595238095,0.7152173913000001,0.1520467836,0.3373515561
246,0.5261111111,0.1904761905,0.6282608696,0.1582561605,0.3457865282
247,0.7761111111,0.1857142857,0.9557971014000001,0.2777728478,0.4197132839
248,0.585,0.2976190476,0.6724637681,0.2507954298,0.4473138694
249,0.5611111111,0.3285714286,0.631884058,0.2589228253,0.4556183589
250,0.5266666667000001,0.2380952381,0.6144927536,0.18991640540000002,0.38077207550000003
251,0.7355555556000001,0.2452380952,0.8847826087,0.3017887453,0.46550314610000004
252,0.9183333333,0.7523809524,0.9688405797,0.8114284591,0.8537779335000001
253,0.5111111111000001,0.3476190476,0.5608695652,0.2491540206,0.4415518968
254,0.59,0.1166666667,0.734057971,0.1171429565,0.29246659340000003
255,0.5255555556,0.2476190476,0.6101449275,0.19597645800000002,0.3885787929
256,0.7472222222,0.22619047620000002,0.9057971014,0.294042705,0.45138238500000005
257,0.5872222222,0.2214285714,0.6985507246,0.2002948417,0.3932748619
258,0.5444444444000001,0.33809523810000003,0.6072463768,0.2572220572,0.4530677984
259,0.5361111111,0.230952381,0.6289855072,0.1882262409,0.3792195144
260,0.7055555556,0.34523809520000004,0.8152173913,0.3527651597,0.5281544698
261,0.9105555556,0.7333333333000001,0.9644927536000001,0.7930444389,0.8410017702
262,0.495,0.33809523810000003,0.5427536232,0.2381212635,0.4283717607
263,0.5733333333,0.18095238100000002,0.6927536232,0.1650625771,0.3533669592
264,0.5527777778,0.21190476190000002,0.6565217391,0.18086497440000002,0.37258895880000004
265,0.7722222222,0.2357142857,0.9355072464,0.32562714400000004,0.4694888025
266,0.5883333333,0.3261904762,0.668115942,0.26985930210000003,0.4667000315
267,0.5561111111,0.4261904762,0.5956521739,0.3093469714,0.5037349142
268,0.5416666667,0.2833333333,0.6202898551,0.22455201360000002,0.4185146118
269,0.6633333333,0.2976190476,0.7746376812,0.2919170032,0.4790248191
270,0.9477777778,0.5777777778000001,0.9888888889,0.688627451,0.755813045
271,0.8161111111,0.15,0.8901234568,0.1414141414,0.364508534
272,0.8033333333,0.022222222200000002,0.8901234568,0.0242424242,0.0823189288
273,0.7722222222,0.09444444440000001,0.8475308642,0.0758946616,0.2781190428
274,0.6894444444000001,0.1666666667,0.7475308642,0.09717188610000001,0.35217923500000003
275,0.8394444444,0.061111111100000004,0.9259259259,0.07115390440000001,0.2374211094
276,0.7644444444,0.1611111111,0.8314814815,0.1201646091,0.36352456590000004
277,0.8133333333,0.1833333333,0.8833333333000001,0.16366332120000002,0.4014663432
278,0.8061111111,0.12222222220000001,0.8820987654,0.1107733874,0.3255830326
279,0.9450000000000001,0.5722222222000001,0.9864197531000001,0.6753821013,0.7512797719000001
280,0.8161111111,0.15,0.8901234568,0.1414141414,0.364508534
281,0.7983333333,0.0277777778,0.8839506173,0.029498525100000002,0.09184886490000001
282,0.7677777778,0.1,0.8419753086,0.0788709008,0.2878243239
283,0.6844444444000001,0.1666666667,0.7419753086,0.09588876900000001,0.3509103199
284,0.8316666667,0.0722222222,0.9160493827,0.0796966003,0.2556704677
285,0.7644444444,0.1611111111,0.8314814815,0.1201646091,0.36352456590000004
286,0.8122222222000001,0.1833333333,0.8820987654,0.162817029,0.4011718476
287,0.8061111111,0.1333333333,0.8808641975,0.1201979905,0.3412847485
288,0.9433333333,0.5777777778000001,0.9839506173,0.6711915535,0.7539404208
289,0.8161111111,0.15,0.8901234568,0.1414141414,0.364508534
290,0.8077777778,0.033333333300000004,0.8938271605,0.0363636364,0.1010235681
291,0.7683333333,0.1277777778,0.8395061728000001,0.0989981321,0.3247172165
292,0.6783333333,0.1888888889,0.7327160494,0.10535000500000001,0.3700499322
