Z,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.7065174897080247,0.32713991769382716,0.7540982033925926,0.2376995246419753,0.4434915578469136,0.2880658436222222,0.5406190605462963
4,0.7052263374487655,0.3251097393660494,0.7529021996932099,0.23597670876172838,0.44334175154938277,0.2880658436222222,0.5390059695308642
8,0.7043004115253088,0.32886243386111114,0.7511218572351852,0.23874780488518518,0.4465127472216049,0.29218106995802473,0.5399921455530865
16,0.7042369684506173,0.3280266509876543,0.7509092130950618,0.23695056369074075,0.4473965840179012,0.28189300411358026,0.5394679320432099
32,0.7015020576135803,0.3286351165993827,0.7480544739283951,0.23718833419629629,0.4521096666259259,0.2839506172833333,0.5383447952635803
