Z,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.7169375857358025,0.29959729570740745,0.7672351032734568,0.22363686212839506,0.4230349118191358,0.2541152263395062,0.5334161994938271
4,0.7160459533567901,0.3018518518506173,0.7656032347487655,0.22333235443148147,0.4173153767833333,0.2798353909487654,0.5337275432938272
8,0.7157338820314815,0.30803057025246916,0.7642150442932099,0.22872000443703702,0.4241380070641976,0.2829218107,0.5361228072691359
16,0.705248628258642,0.32259553203765434,0.7511166301672839,0.23240666214135802,0.4364604108388889,0.2818930041160494,0.5368560811012346
32,0.6867506858728395,0.3436997844370371,0.7283913438648149,0.23682494563765433,0.4588101587938272,0.2870370370351852,0.5360455641487654
