Z,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.6688082990370371,0.39212815990617284,0.7036564696703704,0.2522174206320988,0.47586146832407406,0.33333333333209875,0.5478923147864198
4,0.6615569272987655,0.3873466588240741,0.6962310503320988,0.2462336746271605,0.46950186084382717,0.34670781893024694,0.5417888545777778
8,0.6597890946561729,0.3898285322388889,0.692691236628395,0.24393669127345677,0.4690417406987654,0.33744855966851856,0.5412598844333334
16,0.6556738683160493,0.3965314520820988,0.6858969043672839,0.2466189887654321,0.47395673583950615,0.35802469135555554,0.541214178228395
32,0.6339694787401235,0.42350970017345685,0.6571454575611111,0.2525711938450617,0.4891986150716049,0.3508230452672839,0.5403275788691357
