,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.9388888889,0.3888888889,1.0,0.5588235294,0.6227815726,0.5,0.6944444444
1,0.9105555556,0.1111111111,0.9993827160000001,0.1990049751,0.333021626,0.33333333330000003,0.5552469136
2,0.8833333333000001,0.0555555556,0.9753086420000001,0.0877777778,0.2302055349,0.33333333330000003,0.5154320988000001
3,0.6072222222,0.2,0.6524691358,0.0923485061,0.35899311240000004,0.5,0.4262345679
4,0.8683333333000001,0.022222222200000002,0.962345679,0.0325203252,0.1194408555,0.0,0.4922839506
5,0.7505555556,0.011111111100000001,0.8327160494,0.0093240093,0.0561083608,0.0,0.4219135802
6,0.7105555556,0.1777777778,0.7697530864000001,0.1061268308,0.3458612361,0.5,0.4737654321
7,0.8072222222000001,0.25,0.8691358025,0.2055913182,0.46557873,0.0,0.5595679012
8,0.8955555556,0.0777777778,0.9864197531000001,0.12962962960000002,0.2756747918,0.33333333330000003,0.5320987654
9,0.9388888889,0.3888888889,1.0,0.5588235294,0.6227815726,0.5,0.6944444444
10,0.9111111111,0.1111111111,1.0,0.1999095432,0.3331192724,0.33333333330000003,0.5555555556
11,0.8844444444,0.0555555556,0.9765432099,0.0887387387,0.23036648950000002,0.33333333330000003,0.5160493827
12,0.6127777778,0.2,0.6586419753,0.09347162290000001,0.3606324581,0.5,0.4293209877
13,0.8688888889,0.022222222200000002,0.9629629630000001,0.0325203252,0.1194408555,0.0,0.49259259260000005
14,0.755,0.011111111100000001,0.837654321,0.009456264800000001,0.0562304683,0.0,0.42438271600000005
15,0.7055555556,0.1777777778,0.7641975309,0.1045634921,0.3446103408,0.5,0.4709876543
16,0.8072222222000001,0.2166666667,0.8728395062000001,0.1821111487,0.4322623766,0.0,0.5447530864
17,0.895,0.0722222222,0.9864197531000001,0.1210224309,0.2665417472,0.33333333330000003,0.5293209877
18,0.9394444444000001,0.39444444440000004,1.0,0.5649963689,0.6275341423,0.5,0.6972222222000001
19,0.9088888889000001,0.09444444440000001,0.9993827160000001,0.1705534826,0.3021765698,0.33333333330000003,0.5469135802
20,0.8822222222,0.044444444400000005,0.9753086420000001,0.0707207207,0.2073802333,0.33333333330000003,0.5098765432
21,0.6000000000000001,0.2,0.6444444444,0.0909090909,0.3568336695,0.5,0.4222222222
22,0.8688888889,0.022222222200000002,0.9629629630000001,0.0325203252,0.1194408555,0.0,0.49259259260000005
23,0.7572222222,0.011111111100000001,0.8401234568,0.0093240093,0.0561083608,0.0,0.42561728400000004
24,0.7055555556,0.1888888889,0.762962963,0.1110783832,0.36045086120000003,0.5,0.4759259259
25,0.8005555556,0.2277777778,0.8641975309000001,0.18540001520000002,0.44208399260000003,0.0,0.5459876543000001
26,0.895,0.0722222222,0.9864197531000001,0.1210224309,0.2665417472,0.33333333330000003,0.5293209877
27,0.9388888889,0.3888888889,1.0,0.5588235294,0.6227815726,0.5,0.6944444444
28,0.91,0.1055555556,0.9993827160000001,0.1898085331,0.3238459233,0.33333333330000003,0.5524691358
29,0.8805555556,0.0555555556,0.9722222222,0.0857249746,0.2298258279,0.33333333330000003,0.5138888889000001
30,0.6311111111000001,0.2,0.6790123457,0.09765556140000001,0.3661651335,0.5,0.43950617280000004
31,0.8688888889,0.022222222200000002,0.9629629630000001,0.0325203252,0.1194408555,0.0,0.49259259260000005
32,0.75,0.011111111100000001,0.8320987654,0.009259259300000001,0.056047207200000004,0.0,0.4216049383
33,0.6988888889,0.1888888889,0.7555555556,0.1089398659,0.358696832,0.5,0.47222222220000004
34,0.8083333333,0.2388888889,0.8716049383000001,0.1989940819,0.4552993717,0.0,0.5552469136
35,0.8944444444,0.0666666667,0.9864197531000001,0.11216931220000001,0.2564395941,0.33333333330000003,0.5265432099
36,0.9383333333,0.3833333333,1.0,0.5524944155,0.6179086275,0.5,0.6916666667
37,0.9127777778,0.1333333333,0.9993827160000001,0.2341574311,0.3650356193,0.33333333330000003,0.5663580247000001
38,0.8827777778,0.0555555556,0.9746913580000001,0.0875720165,0.23014819400000003,0.33333333330000003,0.5151234568
39,0.5750000000000001,0.2055555556,0.6160493827,0.088240314,0.3531363473,0.5,0.4108024691
40,0.8722222222,0.022222222200000002,0.9666666667,0.0329218107,0.1195556473,0.0,0.4944444444
41,0.7566666667,0.011111111100000001,0.8395061728000001,0.009259259300000001,0.056047207200000004,0.0,0.425308642
42,0.6966666667,0.2,0.7518518519,0.11543823780000001,0.3781013224,0.5,0.4759259259
43,0.8072222222000001,0.2388888889,0.8703703704,0.1979866297,0.4549460482,0.0,0.5546296296000001
44,0.8772222222,0.1166666667,0.9617283951000001,0.1598091831,0.33496427770000003,0.33333333330000003,0.5391975309
45,0.9577777778000001,0.7666666667,0.996,0.8580808081,0.8737754223,0.1666666667,0.8813333333000001
46,0.6911111111,0.27,0.7753333333,0.226660401,0.4575128992,0.33333333330000003,0.5226666667000001
47,0.795,0.0633333333,0.9413333333,0.08864514350000001,0.2280740612,0.0,0.5023333333000001
48,0.5438888889,0.006666666700000001,0.6513333333,0.0049937578,0.0544875113,0.33333333330000003,0.329
49,0.7366666667,0.02,0.88,0.0247079964,0.1326634445,0.0,0.45
50,0.7777777778,0.1266666667,0.908,0.16299986160000002,0.3362902975,0.0,0.5173333333
51,0.8455555556000001,0.37,0.9406666667,0.4440572977,0.5899536169,0.5,0.6553333333
52,0.5511111111,0.0633333333,0.6486666667000001,0.0451300665,0.2026520058,0.33333333330000003,0.356
53,0.7861111111,0.03,0.9373333333,0.044673728100000004,0.1676898507,0.0,0.4836666667
54,0.9538888889,0.7433333333000001,0.996,0.8430669895,0.8604243655,0.1666666667,0.8696666667
55,0.6816666667,0.27,0.764,0.2214474343,0.45416052830000003,0.33333333330000003,0.517
56,0.7955555556,0.0633333333,0.9420000000000001,0.09089321880000001,0.23634230280000001,0.0,0.5026666667
57,0.5361111111,0.006666666700000001,0.642,0.0049019608,0.054078132800000005,0.33333333330000003,0.3243333333
58,0.7355555556000001,0.02,0.8786666667,0.0246031746,0.132563225,0.0,0.4493333333
59,0.7788888889000001,0.14,0.9066666667000001,0.1774298761,0.3550280404,0.0,0.5233333333
60,0.8416666667,0.37,0.936,0.4379939748,0.5884869109,0.5,0.653
61,0.5588888889,0.05,0.6606666667000001,0.0364474387,0.1817341973,0.33333333330000003,0.3553333333
62,0.79,0.023333333300000002,0.9433333333,0.0355972078,0.1476165985,0.0,0.4833333333
63,0.9577777778000001,0.7666666667,0.996,0.8580808081,0.8737754223,0.1666666667,0.8813333333000001
64,0.6966666667,0.2766666667,0.7806666667000001,0.2340258626,0.46474040790000004,0.33333333330000003,0.5286666667000001
65,0.7922222222,0.0633333333,0.9380000000000001,0.0892712551,0.2357448902,0.0,0.5006666667
66,0.5483333333,0.006666666700000001,0.6566666667000001,0.0050314465,0.0546504041,0.33333333330000003,0.3316666667
67,0.7338888889,0.02,0.8766666667,0.0244639376,0.13241116760000002,0.0,0.4483333333
68,0.7788888889000001,0.1433333333,0.906,0.1814325471,0.3586975001,0.0,0.5246666667000001
69,0.845,0.3566666667,0.9426666667,0.43415752620000003,0.5798067931,0.5,0.6496666667000001
70,0.5427777778,0.0633333333,0.6386666667,0.044375230200000004,0.2010925458,0.33333333330000003,0.35100000000000003
71,0.765,0.023333333300000002,0.9133333333,0.0318512381,0.1452033222,0.0,0.46833333330000004
72,0.9572222222000001,0.7633333333000001,0.996,0.8560426727,0.8719236641,0.1666666667,0.8796666667
73,0.7094444444,0.2133333333,0.8086666667,0.19756507680000002,0.4144841889,0.33333333330000003,0.511
74,0.7822222222,0.06,0.9266666667000001,0.0798507463,0.22162088300000002,0.0,0.4933333333
75,0.5433333333,0.0,0.652,0.0,0.0,0.33333333330000003,0.326
76,0.7294444444,0.02,0.8713333333000001,0.0240670473,0.1320081612,0.0,0.4456666667
77,0.7794444444,0.1433333333,0.9066666667000001,0.1807250221,0.3600429332,0.0,0.525
78,0.8533333333,0.36666666670000003,0.9506666667,0.4545572209,0.5903838031,0.5,0.6586666667000001
79,0.5405555556,0.05,0.6386666667,0.0355572484,0.17754204880000002,0.33333333330000003,0.3443333333
80,0.7844444444,0.0266666667,0.936,0.0397370237,0.1573640678,0.0,0.4813333333
81,0.9616666667,0.79,0.996,0.8728589846,0.8870042586,0.1666666667,0.893
82,0.6766666667,0.26,0.76,0.2125902993,0.4445063031,0.33333333330000003,0.51
83,0.7877777778,0.06,0.9333333333,0.0842454395,0.2303764688,0.0,0.49666666670000004
84,0.5361111111,0.0266666667,0.638,0.018511179200000002,0.1280316686,0.33333333330000003,0.33233333330000003
85,0.7438888889,0.0133333333,0.89,0.0169395822,0.1073062694,0.0,0.4516666667
86,0.7794444444,0.1633333333,0.9026666667000001,0.20111032920000002,0.38365682970000003,0.0,0.533
87,0.8472222222,0.34,0.9486666667,0.4257202765,0.5677988674000001,0.1666666667,0.6443333333
88,0.5533333333,0.0666666667,0.6506666667000001,0.0476782753,0.20797659000000002,0.33333333330000003,0.3586666667
89,0.78,0.046666666700000005,0.9266666667000001,0.0661375661,0.20770347800000002,0.0,0.48666666670000003
90,0.9138888889000001,0.6619047619,0.9905797101,0.7819971871,0.8097275498000001,0.1666666667,0.826242236
91,0.7372222222,0.0357142857,0.9507246377,0.059649752,0.18426690910000001,0.0,0.49321946170000003
92,0.5366666667000001,0.009523809500000001,0.6971014493000001,0.009557945,0.0667701061,0.5,0.3533126294
