,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.8783333333000001,0.7000000000000001,0.8981481481,0.5329470199,0.7900865178,0.5,0.7990740741
1,0.4133333333,0.48888888890000004,0.4049382716,0.1427224736,0.4442315563,0.5,0.4469135802
2,0.7688888889000001,0.1444444444,0.8382716049000001,0.1115987127,0.3479071895,0.5,0.4913580247
3,0.4588888889,0.2777777778,0.4790123457,0.0930915806,0.3646883097,0.33333333330000003,0.37839506170000003
4,0.6861111111,0.4,0.7179012346,0.20323715690000002,0.5358567455000001,0.5,0.5589506173000001
5,0.27,0.7388888889,0.21790123460000002,0.1674567901,0.3973583297,0.6666666667000001,0.4783950617
6,0.41500000000000004,0.2833333333,0.4296296296,0.0879309435,0.3470567747,0.5,0.35648148150000003
7,0.8005555556,0.2,0.8672839506000001,0.1627845708,0.40554994040000003,0.33333333330000003,0.5336419753
8,0.49,0.05,0.5388888889,0.01923236,0.1641456982,0.33333333330000003,0.2944444444
9,0.86,0.7000000000000001,0.8777777778,0.49725616450000004,0.7808791958,0.5,0.7888888889
10,0.4444444444,0.42777777780000004,0.4462962963,0.1331552231,0.43561828220000004,0.5,0.437037037
11,0.7527777778,0.12222222220000001,0.8228395062,0.0899795501,0.31645790030000004,0.33333333330000003,0.4725308642
12,0.51,0.25,0.5388888889,0.0924438077,0.36643408250000004,0.33333333330000003,0.39444444440000004
13,0.6666666667000001,0.3222222222,0.7049382716,0.1616734143,0.4755780122,0.1666666667,0.5135802469
14,0.25944444440000003,0.7611111111000001,0.20370370370000002,0.1698495679,0.3910428481,0.6666666667000001,0.48240740740000004
15,0.325,0.3777777778,0.3191358025,0.1003768347,0.34561066230000004,0.5,0.3484567901
16,0.7655555556,0.1944444444,0.8290123457,0.13948024550000002,0.3921189067,0.1666666667,0.5117283951
17,0.48666666670000003,0.061111111100000004,0.5339506173,0.0233020572,0.1793677639,0.5,0.2975308642
18,0.8527777778000001,0.7055555556,0.8691358025,0.48702925020000004,0.7805126933000001,0.5,0.7873456790000001
19,0.4105555556,0.47222222220000004,0.4037037037,0.137924246,0.4352941528,0.5,0.43796296300000004
20,0.77,0.12222222220000001,0.8419753086,0.0967634301,0.3202591828,0.5,0.4820987654
21,0.4733333333,0.2611111111,0.49691358020000004,0.0901904922,0.3601050512,0.33333333330000003,0.37901234570000003
22,0.6694444444000001,0.2555555556,0.7154320988,0.1334441469,0.42646284630000003,0.1666666667,0.4854938272
23,0.2883333333,0.6666666667000001,0.24629629630000002,0.1572807899,0.4030062929,0.6666666667000001,0.4564814815
24,0.3827777778,0.35000000000000003,0.38641975310000004,0.1016797851,0.3667548393,0.6666666667000001,0.36820987650000003
25,0.7688888889000001,0.2222222222,0.8296296296000001,0.1574308486,0.4185757551,0.33333333330000003,0.5259259259
26,0.48111111110000004,0.0888888889,0.524691358,0.0330771023,0.2149831931,0.33333333330000003,0.3067901235
