,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.9066666667000001,0.0722222222,0.9993827160000001,0.1338141026,0.26691664260000003,0.1666666667,0.5358024691000001
1,0.8494444444,0.0,0.9438271605,0.0,0.0,0.0,0.4719135802
2,0.8994444444,0.0,0.9993827160000001,0.0,0.0,0.0,0.49969135800000003
3,0.8994444444,0.0,0.9993827160000001,0.0,0.0,0.0,0.49969135800000003
4,0.9,0.0,1.0,0.0,0.0,0.0,0.5
5,0.8816666667,0.0,0.9796296296,0.0,0.0,0.0,0.4898148148
6,0.8988888889000001,0.0,0.9987654321,0.0,0.0,0.0,0.499382716
7,0.8794444444,0.05,0.9716049383,0.0752483619,0.2147356631,0.0,0.5108024691
8,0.8961111111000001,0.0,0.9956790123,0.0,0.0,0.0,0.4978395062
9,0.9055555556,0.0722222222,0.9981481481000001,0.13286713290000002,0.2667783573,0.1666666667,0.5351851852
10,0.8483333333,0.0,0.9425925926000001,0.0,0.0,0.0,0.47129629630000003
11,0.9,0.0,1.0,0.0,0.0,0.0,0.5
12,0.8983333333,0.0,0.9981481481000001,0.0,0.0,0.0,0.49907407410000004
13,0.9,0.0,1.0,0.0,0.0,0.0,0.5
14,0.8844444444,0.0,0.9827160494,0.0,0.0,0.0,0.4913580247
15,0.8988888889000001,0.0,0.9987654321,0.0,0.0,0.0,0.499382716
16,0.8805555556,0.05,0.9728395062,0.0757161981,0.2148497989,0.0,0.5114197531
17,0.8961111111000001,0.0,0.9956790123,0.0,0.0,0.0,0.4978395062
18,0.9044444444,0.05,0.9993827160000001,0.0947420635,0.2235377513,0.1666666667,0.524691358
19,0.8505555556000001,0.0,0.9450617284,0.0,0.0,0.0,0.4725308642
20,0.8983333333,0.0,0.9981481481000001,0.0,0.0,0.0,0.49907407410000004
21,0.9,0.0,1.0,0.0,0.0,0.0,0.5
22,0.9,0.0,1.0,0.0,0.0,0.0,0.5
23,0.88,0.0,0.9777777778000001,0.0,0.0,0.0,0.48888888890000004
24,0.8988888889000001,0.0,0.9987654321,0.0,0.0,0.0,0.499382716
25,0.8788888889,0.05,0.9709876543,0.0752824411,0.21471199570000002,0.0,0.5104938272
26,0.8961111111000001,0.0,0.9956790123,0.0,0.0,0.0,0.4978395062
27,0.9033333333,0.033333333300000004,1.0,0.064516129,0.1825741858,0.1666666667,0.5166666667
28,0.84,0.0,0.9333333333,0.0,0.0,0.0,0.4666666667
29,0.8977777778,0.0055555556,0.9969135802,0.0107526882,0.042993284300000004,0.0,0.5012345679
30,0.9,0.0,1.0,0.0,0.0,0.0,0.5
31,0.9,0.0,1.0,0.0,0.0,0.0,0.5
32,0.8811111111000001,0.0,0.9790123457000001,0.0,0.0,0.0,0.48950617280000003
33,0.8988888889000001,0.0,0.9987654321,0.0,0.0,0.0,0.499382716
34,0.8877777778,0.05,0.9808641975000001,0.0797619048,0.2156903325,0.0,0.5154320988000001
35,0.895,0.0,0.9944444444,0.0,0.0,0.0,0.4972222222
36,0.9055555556,0.0555555556,1.0,0.1048387097,0.2329906551,0.1666666667,0.5277777778
37,0.8227777778,0.0,0.9141975309,0.0,0.0,0.0,0.4570987654
38,0.9,0.0,1.0,0.0,0.0,0.0,0.5
39,0.8911111111000001,0.0,0.9901234568,0.0,0.0,0.0,0.4950617284
40,0.9,0.0,1.0,0.0,0.0,0.0,0.5
41,0.8877777778,0.0,0.9864197531000001,0.0,0.0,0.0,0.49320987650000003
42,0.8983333333,0.0,0.9981481481000001,0.0,0.0,0.0,0.49907407410000004
43,0.8811111111000001,0.05,0.9734567901000001,0.0762059621,0.21494037600000002,0.0,0.5117283951
44,0.8983333333,0.0,0.9981481481000001,0.0,0.0,0.0,0.49907407410000004
45,0.8605555556000001,0.3233333333,0.968,0.4362627545,0.5593346821,0.0,0.6456666667000001
46,0.7422222222,0.22333333330000002,0.846,0.2253410908,0.4314985719,0.33333333330000003,0.5346666667000001
47,0.8227777778,0.02,0.9833333333000001,0.035831236,0.13219512490000002,0.0,0.5016666667
48,0.8333333333,0.0,1.0,0.0,0.0,0.0,0.5
49,0.7383333333000001,0.0,0.886,0.0,0.0,0.0,0.443
50,0.8333333333,0.0,1.0,0.0,0.0,0.0,0.5
51,0.8272222222000001,0.07,0.9786666667,0.117699115,0.25494252570000003,0.0,0.5243333333
