,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
0,0.7066666667,0.6444444444,0.7135802469,0.30512852560000003,0.6770073414000001,0.33333333330000003,0.6790123457
1,0.5733333333,0.5388888889,0.5771604938,0.201495099,0.5572270378,0.6666666667000001,0.5580246914
2,0.4933333333,0.9333333333,0.4444444444,0.2692891649,0.6440564943,0.6666666667000001,0.6888888889
3,0.6105555556000001,0.7444444444,0.5956790123,0.2759866026,0.6642960286,0.8333333333,0.6700617284
4,0.3661111111,0.8444444444,0.31296296300000004,0.21036655210000002,0.5140349467,0.6666666667000001,0.5787037037
5,0.5616666667,0.4,0.5796296296,0.1541871767,0.48063312960000004,0.5,0.4898148148
6,0.36166666670000003,0.3166666667,0.36666666670000003,0.0897287168,0.33532510790000003,0.1666666667,0.3416666667
7,0.5483333333,0.1,0.5981481481,0.0423036439,0.23548351,0.33333333330000003,0.3490740741
8,0.4727777778,0.5722222222000001,0.4617283951,0.1783214901,0.5138375175000001,0.5,0.5169753086000001
9,0.9427777778,0.6777777778,0.9722222222,0.6999203351000001,0.8093867532,0.33333333330000003,0.8250000000000001
10,0.5622222222000001,0.5722222222000001,0.5611111111,0.2072398355,0.5666261437,0.5,0.5666666667
11,0.4933333333,0.9333333333,0.4444444444,0.2692891649,0.6440564943,0.6666666667000001,0.6888888889
12,0.42777777780000004,0.3611111111,0.4351851852,0.11196581200000001,0.39592097130000004,0.33333333330000003,0.3981481481
13,0.5544444444000001,0.7611111111000001,0.5314814815000001,0.254556804,0.6356448033000001,0.6666666667000001,0.6462962963000001
14,0.5616666667,0.4,0.5796296296,0.1541871767,0.48063312960000004,0.5,0.4898148148
15,0.7466666667,0.39444444440000004,0.7858024691000001,0.2350328684,0.5528962008,0.33333333330000003,0.5901234568
16,0.5711111111,0.30000000000000004,0.6012345679000001,0.1225274261,0.42342506430000004,0.6666666667000001,0.450617284
17,0.4727777778,0.5722222222000001,0.4617283951,0.1783214901,0.5138375175000001,0.5,0.5169753086000001
18,0.2322222222,0.6111111111,0.1901234568,0.1372582343,0.3404182022,0.33333333330000003,0.400617284
19,0.55,0.8944444444,0.5117283951,0.28444623480000003,0.6764329191,0.6666666667000001,0.7030864198
20,0.4933333333,0.9333333333,0.4444444444,0.2692891649,0.6440564943,0.6666666667000001,0.6888888889
21,0.2094444444,0.7222222222,0.15246913580000002,0.1544680514,0.3314608781,0.33333333330000003,0.43734567900000004
22,0.3277777778,0.7833333333,0.2771604938,0.1890416476,0.46583804040000004,0.5,0.5302469136
23,0.5961111111,0.2055555556,0.6395061728,0.0924243695,0.3623390774,0.33333333330000003,0.4225308642
24,0.5466666667,0.6722222222,0.5327160494000001,0.2287543718,0.598416645,0.6666666667000001,0.6024691358
25,0.1722222222,0.9222222222,0.0888888889,0.1822340831,0.2860919482,0.6666666667000001,0.5055555556
26,0.59,0.8222222222000001,0.5641975309,0.2862616311,0.6810778460000001,0.6666666667000001,0.6932098765
27,0.9644444444,0.6777777778,0.9962962963,0.7882599581,0.8193444089,0.33333333330000003,0.8370370370000001
28,0.4538888889,0.55,0.4432098765,0.1676547707,0.4937258306,0.5,0.4966049383
29,0.4861111111,0.7777777778,0.4537037037,0.2324653065,0.594011081,1.0,0.6157407407000001
