SVC,NuSVClinear,ExtraTreeClassifier,DecisionTreeClassifier,NuSVCpoly,SVClinear,SVCpoly,NuSVCrbf,SVCsigmoid,RidgeClassifier,GaussianProcessClassifier,NuSVCsigmoid,NuSVC,GaussianNB,KNeighborsClassifier,SGDClassifier,SVCrbf
0.2799151438571429,0.5148544794571429,0.3309014968714286,0.31566260879999997,0.24564092974285714,0.3857202191285714,0.2768944800285714,0.24530019884285714,0.33333333332857146,0.3428960927857143,0.27163207685714286,0.49308597002857146,0.2395862059142857,0.33333333332857146,0.2660796250285714,0.3548059486714286,0.24987083684285713
0.3551727615571428,0.4251466626428572,0.3039270776142858,0.3039270776142858,0.3007325786428572,0.48060386011428574,0.3684578043857143,0.29014488841428576,0.510717719,0.4847454411,0.32010313645714283,0.4360269252857143,0.3014315333428571,0.2948888888857143,0.3790952321285715,0.4949014038142857,0.3511312955
0.4776038876142857,0.38580602578571427,0.5543919361428572,0.5547116634142857,0.5129385961999999,0.5065122563,0.4871572481571428,0.4026453702857143,0.5122163496714286,0.5096663293428572,0.41162097220000005,0.4891616159,0.4026453702857143,0.33333333332857146,0.41656853724285714,0.5134044536285713,0.43611748591428573
0.6643623518142858,0.47226021347142855,0.6438116230428571,0.5947384771571429,0.6625697128,0.45166016335714293,0.6353670675142858,0.6784687840285715,0.45443091048571427,0.45876072924285716,0.6181639360571428,0.5858422097,0.6784687840285715,0.39888955064285714,0.6237692364428572,0.44397456351428577,0.6634193341142858
0.3947812295857143,0.5246700170999999,0.3653365634142857,0.2620483856,0.5099349162571428,0.4218719504142857,0.4535521329714286,0.3792304354428571,0.42248133484285716,0.4297062188142858,0.3109148368857143,0.43626691177142857,0.3792304354428571,0.3870726945285714,0.34468992811428567,0.4149266713285714,0.3975778638571429
0.4189409165285714,0.4720811971428572,0.37427947787142857,0.4678397320714286,0.4112777160571429,0.40607414708571427,0.39638035402857147,0.4142726815571428,0.4212300548571429,0.4428219181857143,0.3461734008857143,0.29738026402857143,0.4106344710142857,0.33333333332857146,0.3144319927285714,0.43464014902857145,0.38710770125714283
0.8124669026142858,0.5786961522,0.7531285065571429,0.7566613690857144,0.7817170819142857,0.5973479853857143,0.8216049864714287,0.8016204445571429,0.5973479853857143,0.5976684805428573,0.7857572392714286,0.6931179709,0.8002896692285715,0.5301382311571429,0.7938443480000001,0.5938785157285713,0.8007545786428573
0.522629728,0.4883605770571429,0.5276317757571428,0.44155037255714286,0.5100544833,0.4234650310857143,0.5021248716142858,0.5144501623714286,0.41579795417142856,0.42885276115714294,0.4735380386571429,0.27234858988571425,0.5196374788571428,0.4773936244285714,0.4405454348,0.4287394561142857,0.5371908350857144
0.4863061413428572,0.5641940743714287,0.49428732084285715,0.49517292892857145,0.5418834362285715,0.4373347141571429,0.49679962708571423,0.5707182226,0.42176870748571427,0.4503374437,0.37417690964285716,0.6942677614428572,0.5544411330714286,0.35874239622857146,0.41201058180000005,0.4930858387285714,0.4747652194857142
0.33853506209999995,0.5992563138714286,0.32263664785714286,0.36694063628571433,0.30611738811428574,0.5195570638714285,0.2922272102142857,0.27394902530000004,0.3084503484857143,0.4549391545285714,0.2766212167571429,0.44378770010000007,0.2697816654285714,0.33333333332857146,0.2744495906142857,0.5555225134857144,0.2811781155
